BEGIN
CREATE TABLE
INSERT 0 893
 rk  |                       school                       | league |  str  |  ofs  |  dfs  | sos  
 653 | Ave Maria University                               | NAIA   | -4.47 | -2.22 |  2.25 | 0.07
 654 | Tuskegee University                                | D2     | -4.48 | -2.27 |  2.21 | 0.05
 655 | Faulkner State Community College                   | NJCAA  | -4.49 | -2.24 |  2.25 | 0.02
 656 | Otterbein College                                  | D3     | -4.50 | -2.25 |  2.24 | 0.03
 657 | Rutgers University - Newark                        | D3     | -4.51 | -2.25 |  2.26 | 0.00
 658 | Illinois Wesleyan University                       | D3     | -4.52 | -2.29 |  2.23 | 0.02
 659 | LaGrange College                                   | D3     | -4.52 | -2.26 |  2.26 | 0.01
 660 | Baruch College                                     | D3     | -4.54 | -2.26 |  2.28 | 0.01
 661 | Spring Hill (Ala.)                                 | NAIA   | -4.56 | -2.28 |  2.28 | 0.05
 662 | Bard College                                       | D3     | -4.58 | -2.29 |  2.29 | 0.00
 663 | East Texas Baptist University                      | D3     | -4.59 | -2.29 |  2.29 | 0.02
 664 | Juniata College                                    | D3     | -4.60 | -2.31 |  2.29 | 0.01
 665 | Alabama A&M University                             | D1     | -4.61 | -2.33 |  2.28 | 0.15
 666 | Hamline University                                 | D3     | -4.61 | -2.30 |  2.32 | 0.02
 667 | Southwestern College (Kansas)                      | NAIA   | -4.64 | -2.33 |  2.30 | 0.01
 668 | Alma College                                       | D3     | -4.64 | -2.32 |  2.32 | 0.04
 669 | Vaughn College                                     | D3     | -4.64 | -2.32 |  2.32 | 0.00
 670 | Muskingum College                                  | D3     | -4.64 | -2.32 |  2.32 | 0.02
 671 | Franciscan University                              | D3     | -4.64 | -2.32 |  2.32 | 0.01
 672 | Endicott College                                   | D3     | -4.64 | -2.32 |  2.32 | 0.03
 673 | Mount Aloysius College                             | D3     | -4.64 | -2.32 |  2.32 | 0.01
 674 | Penn College of Technology                         | D3     | -4.64 | -2.32 |  2.32 | 0.08
 675 | Penn State Altoona                                 | D3     | -4.64 | -2.32 |  2.32 | 0.01
 676 | Emerson College                                    | D3     | -4.64 | -2.32 |  2.32 | 0.04
 677 | Penn State Erie, Behrend                           | D3     | -4.64 | -2.32 |  2.32 | 0.01
 678 | Delaware Valley College                            | D3     | -4.64 | -2.32 |  2.32 | 0.00
 679 | Cooper Union                                       | D3     | -4.64 | -2.32 |  2.32 | 0.00
 680 | Keuka College                                      | D3     | -4.64 | -2.32 |  2.32 | 0.20
 681 | Bethany College (West Virginia)                    | D3     | -4.64 | -2.32 |  2.32 | 0.01
 682 | Saint Vincent College                              | D3     | -4.64 | -2.32 |  2.32 | 0.01
 683 | Aurora University                                  | D3     | -4.64 | -2.32 |  2.32 | 0.00
 684 | Anderson University (Indiana)                      | D3     | -4.64 | -2.32 |  2.32 | 0.02
 685 | Albertus Magnus College                            | D3     | -4.64 | -2.32 |  2.32 | 0.00
 686 | Lancaster Bible College                            | D3     | -4.64 | -2.32 |  2.32 | 0.02
 687 | Springfield College                                | D3     | -4.64 | -2.32 |  2.32 | 0.04
 688 | Western Connecticut State                          | D3     | -4.64 | -2.32 |  2.32 | 0.01
 689 | Waynesburg University                              | D3     | -4.64 | -2.32 |  2.32 | 0.01
 690 | Stevenson University                               | D3     | -4.64 | -2.32 |  2.32 | 0.00
 691 | Manchester College                                 | D3     | -4.64 | -2.32 |  2.32 | 0.02
 692 | University of Pittsburgh at Greensburg             | D3     | -4.64 | -2.32 |  2.32 | 0.01
 693 | Univ. of Pittsburgh, Bradford                      | D3     | -4.64 | -2.32 |  2.32 | 0.01
 694 | Averett University                                 | D3     | -4.67 | -2.33 |  2.34 | 0.03
 695 | Moravian College                                   | D3     | -4.68 | -2.35 |  2.33 | 0.01
 696 | Greenville College                                 | D3     | -4.68 | -2.37 |  2.31 | 0.00
 697 | Transylvania University                            | D3     | -4.69 | -2.36 |  2.33 | 0.02
 698 | McDaniel College                                   | D3     | -4.69 | -2.34 |  2.35 | 0.01
 699 | Le Moyne College                                   | D2     | -4.70 | -2.31 |  2.39 | 0.03
 700 | Meridian Comm. College                             | NJCAA  | -4.70 | -2.34 |  2.36 | 0.01
 701 | Bloomfield College                                 | D2     | -4.73 | -2.36 |  2.38 | 0.15
 702 | Midland Lutheran (Neb.)                            | NAIA   | -4.73 | -2.35 |  2.38 | 0.02
 703 | Randolph College                                   | D3     | -4.74 | -2.38 |  2.37 | 0.01
 704 | Rochester Institute of Technology                  | D3     | -4.75 | -2.34 |  2.41 | 0.05
 705 | Bethel University (Tenn.)                          | NAIA   | -4.78 | -2.40 |  2.38 | 0.15
 706 | Shenandoah University                              | D3     | -4.78 | -2.39 |  2.39 | 0.01
 707 | Barton County Community College                    | NJCAA  | -4.80 | -2.40 |  2.39 | 0.04
 708 | Eastern Nazarene College                           | D3     | -4.81 | -2.42 |  2.39 | 0.01
 709 | Calvin College                                     | D3     | -4.81 | -2.45 |  2.35 | 0.02
 710 | Colby-Sawyer College                               | D3     | -4.84 | -2.46 |  2.38 | 0.04
 711 | Morningside College                                | NAIA   | -4.85 | -2.46 |  2.39 | 0.01
 712 | Howard Payne University                            | D3     | -4.85 | -2.43 |  2.43 | 0.02
 713 | Franklin College                                   | D3     | -4.86 | -2.40 |  2.46 | 0.02
 714 | Judson University                                  | NAIA   | -4.87 | -2.43 |  2.44 | 0.00
 715 | Doane College                                      | NAIA   | -4.88 | -2.44 |  2.44 | 0.02
 716 | Lindenwood University (Illinois)                   | NAIA   | -4.89 | -2.45 |  2.45 | 0.22
 717 | Millikin University                                | D3     | -4.90 | -2.43 |  2.47 | 0.00
 718 | U.S. Merchant Marine Academy, Kings Point          | D3     | -4.91 | -2.43 |  2.48 | 0.00
 719 | Southwestern Christian University                  | NAIA   | -4.93 | -2.47 |  2.46 | 0.03
 720 | John Brown (Ark.)                                  | NAIA   | -4.93 | -2.44 |  2.49 | 0.03
 721 | Milwaukee School of Engineering                    | D3     | -4.94 | -2.46 |  2.48 | 0.01
 722 | York College (Pennsylvania)                        | D3     | -4.95 | -2.50 |  2.44 | 0.03
 723 | Loyola University New Orleans                      | NAIA   | -4.95 | -2.46 |  2.49 | 0.10
 724 | Kaskaskia College                                  | NJCAA  | -4.95 | -2.44 |  2.51 | 0.01
 725 | Concordia College, Moorhead                        | D3     | -4.96 | -2.46 |  2.50 | 0.04
 726 | Linfield College                                   | D3     | -4.97 | -2.48 |  2.49 | 0.04
 727 | Jacksonville College                               | NJCAA  | -4.97 | -2.49 |  2.48 | 0.03
 728 | Hope College                                       | D3     | -4.98 | -2.48 |  2.51 | 0.05
 729 | Grove City College                                 | D3     | -5.00 | -2.49 |  2.51 | 0.35
 730 | Wartburg College                                   | D3     | -5.00 | -2.50 |  2.50 | 0.01
 731 | Willamette University                              | D3     | -5.01 | -2.50 |  2.51 | 0.03
 732 | Copiah-Lincoln Community College                   | NJCAA  | -5.02 | -2.50 |  2.52 | 0.00
 733 | Regis College                                      | D3     | -5.02 | -2.55 |  2.47 | 0.00
 734 | Wittenberg University                              | D3     | -5.02 | -2.52 |  2.50 | 0.03
 735 | Wentworth Institute of Technology                  | D3     | -5.04 | -2.48 |  2.55 | 0.03
 736 | Daemen College                                     | D2     | -5.07 | -2.58 |  2.50 | 0.04
 737 | Edgewood College                                   | D3     | -5.08 | -2.56 |  2.52 | 0.01
 738 | Cornell College                                    | D3     | -5.10 | -2.55 |  2.55 | 0.01
 739 | Millersville University of Pennsylvania            | D2     | -5.11 | -2.54 |  2.56 | 0.03
 740 | Virginia Union University                          | D2     | -5.11 | -2.53 |  2.58 | 0.02
 741 | St. Michael's College                              | D2     | -5.12 | -2.54 |  2.58 | 0.04
 742 | Univ. of Wisconsin, Oshkosh                        | D3     | -5.12 | -2.57 |  2.56 | 0.03
 743 | Nebraska Wesleyan                                  | NAIA   | -5.13 | -2.58 |  2.56 | 0.06
 744 | Fairmont State University                          | D2     | -5.14 | -2.55 |  2.59 | 0.05
 745 | Maryville College (Tenn.)                          | D3     | -5.14 | -2.57 |  2.57 | 0.04
 746 | Fairleigh Dickinson University, College at Florham | D3     | -5.14 | -2.57 |  2.57 | 0.01
 747 | Western New England University                     | D3     | -5.15 | -2.55 |  2.60 | 0.02
 748 | Prairie State College                              | NJCAA  | -5.17 | -2.58 |  2.60 | 0.01
 749 | Skagit Valley College                              | NJCAA  | -5.19 | -2.59 |  2.61 | 0.10
 750 | Morehouse College                                  | D2     | -5.21 | -2.62 |  2.59 | 0.07
 751 | Penn State Berks                                   | D3     | -5.22 | -2.63 |  2.59 | 0.03
 752 | Concordia University, Nebraska                     | NAIA   | -5.23 | -2.59 |  2.63 | 0.03
 753 | Elizabethtown College                              | D3     | -5.24 | -2.65 |  2.59 | 0.01
 754 | Penn State Harrisburg                              | D3     | -5.25 | -2.61 |  2.64 | 0.04
 755 | St. Mary's College of Maryland                     | D3     | -5.27 | -2.64 |  2.63 | 0.02
 756 | Ohio Northern University                           | D3     | -5.29 | -2.68 |  2.61 | 0.02
 757 | St. Norbert College                                | D3     | -5.31 | -2.64 |  2.67 | 0.02
 758 | St. John Fisher College                            | D3     | -5.32 | -2.66 |  2.66 | 0.01
 759 | U.S. Coast Guard Academy                           | D3     | -5.35 | -2.64 |  2.70 | 0.04
 760 | Emory & Henry College                              | D3     | -5.36 | -2.74 |  2.62 | 0.02
 761 | Arcadia University                                 | D3     | -5.37 | -2.67 |  2.70 | 0.01
 762 | Johnson C. Smith University                        | D2     | -5.37 | -2.70 |  2.67 | 0.04
 763 | King's College (Pennsylvania)                      | D3     | -5.39 | -2.71 |  2.67 | 0.02
 764 | Dickinson College                                  | D3     | -5.42 | -2.76 |  2.66 | 0.03
 765 | Drew University                                    | D3     | -5.42 | -2.75 |  2.68 | 0.01
 766 | Union College (New York)                           | D3     | -5.43 | -2.69 |  2.73 | 0.06
 767 | Texas A&M University, Texarkana                    | NAIA   | -5.44 | -2.74 |  2.71 | 0.01
 768 | Mount St. Mary College (New York)                  | D3     | -5.45 | -2.72 |  2.73 | 0.01
 769 | Kansas Wesleyan                                    | NAIA   | -5.50 | -2.76 |  2.73 | 0.02
 770 | Bethel (Ind.)                                      | NAIA   | -5.50 | -2.72 |  2.78 | 0.04
 771 | Albright College                                   | D3     | -5.50 | -2.75 |  2.75 | 0.01
 772 | Univ. of Massachusetts, Boston                     | D3     | -5.52 | -2.75 |  2.78 | 0.09
 773 | Messiah College                                    | D3     | -5.56 | -2.78 |  2.77 | 0.01
 774 | Sul Ross State                                     | D3     | -5.57 | -2.78 |  2.79 | 0.02
 775 | North Central College                              | D3     | -5.57 | -2.78 |  2.79 | 0.02
 776 | Lawrence University                                | D3     | -5.58 | -2.79 |  2.79 | 0.01
 777 | Gwynedd Mercy University                           | D3     | -5.60 | -2.80 |  2.80 | 0.00
 778 | Colorado Christian University                      | D2     | -5.62 | -2.80 |  2.83 | 0.09
 779 | Hendrix College                                    | D3     | -5.62 | -2.81 |  2.82 | 0.03
 780 | Muhlenberg College                                 | D3     | -5.63 | -2.81 |  2.82 | 0.05
 781 | Oakland City University                            | D2     | -5.65 | -2.83 |  2.82 | 0.06
 782 | Lewis & Clark Comm. College (IL)                   | NJCAA  | -5.65 | -2.82 |  2.83 | 0.04
 783 | Nazareth College                                   | D3     | -5.66 | -2.83 |  2.83 | 0.02
 784 | Univ. of Puget Sound                               | D3     | -5.66 | -2.82 |  2.84 | 0.04
 785 | Alvernia University                                | D3     | -5.66 | -2.82 |  2.84 | 0.00
 786 | Pima Community College                             | NJCAA  | -5.67 | -2.83 |  2.85 | 0.10
 787 | Paradise Valley Comm. College                      | NJCAA  | -5.67 | -2.83 |  2.85 | 0.10
 788 | State University College at Oswego                 | D3     | -5.67 | -2.82 |  2.85 | 0.00
 789 | Brooklyn College                                   | D3     | -5.68 | -2.84 |  2.85 | 0.01
 790 | Lebanon Valley College                             | D3     | -5.69 | -2.85 |  2.84 | 0.01
 791 | Univ. of Massachusetts, Dartmouth                  | D3     | -5.69 | -2.85 |  2.84 | 0.01
 792 | Penn State Branywine                               | D3     | -5.76 | -2.88 |  2.88 | 0.00
 793 | Defiance College                                   | D3     | -5.77 | -2.87 |  2.91 | 0.02
 794 | Elgin Community College                            | NJCAA  | -5.81 | -2.90 |  2.91 | 0.05
 795 | Ferrum College                                     | D3     | -5.89 | -2.94 |  2.95 | 0.03
 796 | East Central Comm. College                         | NJCAA  | -5.90 | -2.94 |  2.96 | 0.00
 797 | Hanover College                                    | D3     | -5.93 | -2.94 |  2.98 | 0.02
 798 | Neumann University                                 | D3     | -5.93 | -2.96 |  2.97 | 0.00
 799 | Bethany Lutheran College                           | D3     | -5.95 | -2.99 |  2.96 | 0.01
 800 | Catholic University of America                     | D3     | -6.01 | -3.01 |  3.00 | 0.01
 801 | Houghton College                                   | D3     | -6.03 | -3.04 |  2.99 | 0.02
 802 | Misericordia University                            | D3     | -6.04 | -3.06 |  2.98 | 0.01
 803 | Cabrini College                                    | D3     | -6.04 | -3.02 |  3.02 | 0.00
 804 | Knox College                                       | D3     | -6.08 | -3.05 |  3.04 | 0.01
 805 | Fort Valley State University                       | D2     | -6.10 | -3.10 |  3.00 | 0.04
 806 | Rochester College                                  | NAIA   | -6.10 | -3.04 |  3.06 | 0.02
 807 | Tabor College (Kan.)                               | NAIA   | -6.10 | -3.05 |  3.06 | 0.02
 808 | Univ. of Dubuque                                   | D3     | -6.11 | -3.04 |  3.07 | 0.01
 809 | Univ. of Virginia's College at Wise                | D2     | -6.11 | -3.04 |  3.08 | 0.02
 810 | John Jay College of Criminal Justice               | D3     | -6.16 | -3.07 |  3.09 | 0.00
 811 | Montreat (N.C)                                     | NAIA   | -6.18 | -3.07 |  3.10 | 0.03
 812 | Alice Lloyd College                                | NAIA   | -6.20 | -3.09 |  3.12 | 0.05
 813 | Lynchburg College                                  | D3     | -6.21 | -3.10 |  3.11 | 0.02
 814 | Martin Luther (Minn.)                              | D3     | -6.21 | -3.10 |  3.11 | 0.02
 815 | Northwestern College (Minn.)                       | D3     | -6.21 | -3.12 |  3.09 | 0.02
 816 | Concordia University (Wisconsin)                   | D3     | -6.22 | -3.12 |  3.10 | 0.01
 817 | Central State University, OH                       | D2     | -6.23 | -3.10 |  3.13 | 0.04
 818 | St. Joseph's College (LI)                          | D3     | -6.23 | -3.11 |  3.12 | 0.01
 819 | Northwest Mississippi Comm. College                | NJCAA  | -6.24 | -3.11 |  3.12 | 0.00
 820 | Ripon College                                      | D3     | -6.24 | -3.15 |  3.09 | 0.01
 821 | Glendale Community College (Ariz.)                 | NJCAA  | -6.26 | -3.10 |  3.16 | 0.06
 822 | Baptist Bible College                              | D3     | -6.30 | -3.14 |  3.16 | 0.00
 823 | Simpson College                                    | D3     | -6.30 | -3.17 |  3.13 | 0.00
 824 | Webster University                                 | D3     | -6.32 | -3.16 |  3.16 | 0.00
 825 | Alfred University                                  | D3     | -6.35 | -3.18 |  3.17 | 0.02
 826 | Washington & Jefferson College                     | D3     | -6.35 | -3.18 |  3.17 | 0.02
 827 | St. Louis College of Pharmacy                      | NAIA   | -6.35 | -3.21 |  3.14 | 0.03
 828 | Sage Colleges                                      | D3     | -6.38 | -3.18 |  3.19 | 0.00
 829 | Moraine Valley Community College                   | NJCAA  | -6.39 | -3.19 |  3.20 | 0.01
 830 | Calumet-St. Joseph (Ind.)                          | NAIA   | -6.39 | -3.19 |  3.21 | 0.03
 831 | Thomas College (Maine)                             | D3     | -6.40 | -3.22 |  3.19 | 0.01
 832 | Heidelberg College                                 | D3     | -6.42 | -3.20 |  3.21 | 0.01
 833 | Albion College                                     | D3     | -6.42 | -3.20 |  3.22 | 0.01
 834 | College of Mount St. Joseph                        | D3     | -6.43 | -3.20 |  3.22 | 0.03
 835 | Elmira College                                     | D3     | -6.46 | -3.21 |  3.25 | 0.02
 836 | Eastern University                                 | D3     | -6.47 | -3.25 |  3.22 | 0.00
 837 | Rutgers University - Camden                        | D3     | -6.50 | -3.24 |  3.25 | 0.01
 838 | Indiana University East                            | NAIA   | -6.52 | -3.27 |  3.26 | 0.00
 839 | Austin College                                     | D3     | -6.53 | -3.26 |  3.27 | 0.02
 840 | Purdue University Calumet                          | NAIA   | -6.53 | -3.25 |  3.28 | 0.03
 841 | York College (New York)                            | D3     | -6.55 | -3.26 |  3.28 | 0.01
 842 | University of Scranton                             | D3     | -6.56 | -3.29 |  3.27 | 0.01
 843 | Tougaloo College                                   | NAIA   | -6.56 | -3.30 |  3.26 | 0.07
 844 | Lehman College, City University of New York        | D3     | -6.58 | -3.28 |  3.29 | 0.00
 845 | Le Moyne-Owen College                              | D2     | -6.60 | -3.32 |  3.28 | 0.02
 846 | Wisconsin Lutheran College                         | D3     | -6.61 | -3.30 |  3.30 | 0.00
 847 | Immaculata University                              | D3     | -6.62 | -3.30 |  3.32 | 0.00
 848 | Lane College                                       | D2     | -6.64 | -3.33 |  3.32 | 0.02
 849 | West Virginia State University                     | D2     | -6.65 | -3.33 |  3.32 | 0.05
 850 | Dominican University (Illinois)                    | D3     | -6.72 | -3.42 |  3.31 | 0.00
 851 | City College of New York                           | D3     | -6.74 | -3.37 |  3.38 | 0.01
 852 | Holmes Community College                           | NJCAA  | -6.76 | -3.37 |  3.39 | 0.01
 853 | Rust College                                       | D3     | -6.83 | -3.40 |  3.43 | 0.04
 854 | Bridgewater State University                       | D3     | -6.84 | -3.43 |  3.42 | 0.01
 855 | Marywood University                                | D3     | -6.87 | -3.42 |  3.45 | 0.00
 856 | Fisk University                                    | D3     | -6.87 | -3.44 |  3.43 | 0.01
 857 | Westminster College (Missouri)                     | D3     | -6.94 | -3.44 |  3.50 | 0.00
 858 | Louisiana College                                  | D3     | -6.96 | -3.47 |  3.48 | 0.06
 859 | Greensboro College                                 | D3     | -7.01 | -3.50 |  3.51 | 0.04
 860 | Hood College                                       | D3     | -7.01 | -3.50 |  3.52 | 0.01
 861 | Illinois Valley Community College                  | NJCAA  | -7.02 | -3.51 |  3.51 | 0.02
 862 | Hinds Community College                            | NJCAA  | -7.02 | -3.51 |  3.52 | 0.01
 863 | Salve Regina University                            | D3     | -7.03 | -3.51 |  3.52 | 0.07
 864 | Northeast Mississippi Comm. College                | NJCAA  | -7.09 | -3.54 |  3.55 | 0.00
 865 | Loras College                                      | D3     | -7.18 | -3.63 |  3.55 | 0.01
 866 | Newbury College                                    | D3     | -7.19 | -3.55 |  3.63 | 0.01
 867 | Lesley University                                  | D3     | -7.19 | -3.55 |  3.63 | 0.01
 868 | Sarah Lawrence College                             | D3     | -7.19 | -3.59 |  3.60 | 0.01
 869 | Frostburg State University                         | D3     | -7.19 | -3.62 |  3.57 | 0.04
 870 | Thomas More College                                | D3     | -7.22 | -3.67 |  3.55 | 0.05
 871 | Central Christian College                          | NAIA   | -7.26 | -3.61 |  3.65 | 0.01
 872 | Salem State University                             | D3     | -7.27 | -3.62 |  3.65 | 0.01
 873 | Southern Virginia University                       | D3     | -7.28 | -3.65 |  3.62 | 0.02
 874 | Concordia University (Illinois)                    | D3     | -7.29 | -3.64 |  3.65 | 0.00
 875 | William Peace University                           | D3     | -7.35 | -3.67 |  3.68 | 0.02
 876 | Wheelock College                                   | D3     | -7.40 | -3.66 |  3.74 | 0.01
 877 | Fontbonne College                                  | D3     | -7.40 | -3.69 |  3.71 | 0.01
 878 | Utica College                                      | D3     | -7.41 | -3.69 |  3.72 | 0.00
 879 | Lycoming College                                   | D3     | -7.45 | -3.72 |  3.73 | 0.00
 880 | Marietta College                                   | D3     | -7.48 | -3.78 |  3.70 | 0.01
 881 | Univ. of Minnesota, Morris                         | D3     | -7.58 | -3.83 |  3.76 | 0.01
 882 | North Central University (Minnesota)               | D3     | -7.59 | -3.77 |  3.82 | 0.02
 883 | Marian University (Wisconsin)                      | D3     | -7.60 | -3.79 |  3.81 | 0.00
 884 | D'Youville College                                 | D3     | -7.63 | -3.80 |  3.83 | 0.01
 885 | Centenary College (Louisiana)                      | D3     | -7.74 | -3.86 |  3.88 | 0.02
 886 | Lakeland College                                   | D3     | -8.03 | -4.01 |  4.03 | 0.00
 887 | Susquehanna University                             | D3     | -8.22 | -4.09 |  4.13 | 0.01
 888 | Keystone College                                   | D3     | -8.33 | -4.16 |  4.17 | 0.00
 889 | Bryn Athyn                                         | D3     | -8.38 | -4.19 |  4.19 | 0.00
 890 | Westminster College (PA)                           | D3     | -8.41 | -4.26 |  4.15 | 0.01
 891 | Rosemont College                                   | D3     | -8.49 | -4.24 |  4.25 | 0.00
 892 | Illinois College                                   | D3     | -8.83 | -4.40 |  4.42 | 0.01
 893 | St. Joseph's College - Brooklyn Campus             | D3     | -8.87 | -4.43 |  4.44 | 0.00
(893 rows)

COPY 893
COMMIT
