league_id,team_id,team_name
4,351,Georgetown University
4,353,Georgia Southern University
4,354,Georgia State University
4,352,Georgia Tech
4,355,Gonzaga University
4,356,Grambling State University
4,842,Grand Canyon University
4,357,Hampton University
4,358,Harvard University
4,4067,High Point University *
4,360,Hofstra University
4,3726,Holy Cross
4,4116,Houston Baptist *
4,361,Howard University
4,362,Idaho State University
4,363,Illinois State University
4,364,Indiana State University *
4,365,Indiana University-Bloomington
4,4087,Iona College *
4,368,Iowa State University
4,850,IPFW
4,3896,ITA Penalty
4,366,IUPUI
4,369,Jackson State University
4,370,Jacksonville State University
4,371,Jacksonville University *
4,372,James Madison University
4,373,Kansas State
4,852,Kennesaw State University
4,374,La Salle University
4,375,Lafayette College
4,376,Lamar University
4,377,Lehigh University
4,590,Liberty University
4,378,Lipscomb University
4,379,Long Beach State University
4,380,Long Island University (Brooklyn)
4,866,Longwood University
4,382,Louisiana Tech University
4,383,Loyola College (Maryland)
4,384,Loyola Marymount University
4,4098,Loyola University Chicago *
4,381,LSU
4,385,Manhattan College
4,386,Marist College
4,387,Marquette
4,388,Marshall University
4,389,McNeese State University
4,390,Mercer University
4,391,Miami University (Ohio)
4,392,Michigan State University
4,393,Middle Tennessee State University
4,394,Mississippi State University
4,395,Mississippi Valley State University *
4,446,Missouri State University
4,396,Monmouth University
4,471,Montana
4,397,Montana State University-Bozeman
4,398,Morehead State University
4,399,Morgan State University
4,400,Mount St. Mary's University
4,401,Murray State University
4,961,"Nebraska, Omaha"
4,402,New Mexico State University
4,403,Niagara University
4,404,Nicholls State University
4,886,NJIT
4,405,Norfolk State University
4,531,North Carolina
4,406,North Carolina A&T State
4,888,North Carolina Central University
4,407,North Carolina State
4,4124,North Dakota State *
4,4075,Northeastern *
4,408,Northern Arizona University
4,409,Northern Illinois University
4,891,Northern Kentucky University
4,410,Northwestern State University
4,411,Northwestern University
4,412,Oakland University
4,413,Ohio State University
4,4093,Ohio University *
4,414,Oklahoma State University
4,415,Old Dominion University
4,416,Oral Roberts University
4,4110,Oregon State University *
4,417,Penn State University
4,418,Pepperdine
4,419,Portland State University
4,420,Prairie View A&M University
4,900,Presbyterian College
4,421,Princeton University
4,422,Providence College
4,423,Purdue University
4,424,Quinnipiac University
4,425,Radford University
4,426,Rice University
4,427,Rider University
4,428,Robert Morris University
4,429,Rutgers University
4,303,Sacramento State
4,430,Sacred Heart University
4,451,Saint Joseph's University
4,431,Saint Louis University
4,452,Saint Mary's College of California
4,432,Sam Houston State University
4,433,Samford University
4,434,San Diego State University
4,435,San Jose State University
4,436,Santa Clara University
4,912,Savannah State University
4,3801,Seattle University
4,437,Seton Hall University
4,438,Siena College
4,443,SMU
4,439,South Carolina State
4,918,South Dakota State
4,440,Southeast Missouri State
4,441,Southeastern Louisiana University
4,442,"Southern Illinois, Carbondale"
4,922,"Southern Illinois, Edwardsville"
4,444,"Southern University, Baton Rouge"
4,445,Southern Utah University
4,448,St. Bonaventure University
4,591,St. Francis College (New York)
4,449,St. Francis Univ. (Pennsylvania)
4,450,St. John's University
4,453,St. Peter's University
4,454,Stanford
4,458,Stephen F. Austin
4,459,Stetson University
4,457,Stony Brook University
4,460,Syracuse University
4,466,TCU
4,461,Temple University
4,462,Tennessee State University
4,463,Tennessee Tech University
4,465,Texas A&M Corpus-Christi
4,464,Texas A&M University
4,4122,Texas Southern *
4,447,Texas State University
4,468,Texas Tech University
4,4113,The Citadel *
4,476,Towson University
4,477,Troy University
4,478,Tulane University
4,479,U.S. Air Force Academy
4,480,U.S. Military Academy
4,3843,U.S. Naval Academy
4,481,UAB
4,945,UC Davis
4,488,UC Irvine
4,589,UC Riverside
4,490,UC Santa Barbara
4,489,UCLA
4,512,ULM (Univ. of Louisiana at Monroe)
4,523,UMKC
4,530,UNC Asheville
4,472,UNC Greensboro
4,533,UNC Wilmington
4,3821,Univ. of Arkansas Pine Bluff
4,484,"Univ. of Arkansas, Little Rock"
4,3751,Univ. of Central Arkansas
4,495,Univ. of Dayton
4,499,Univ. of Evansville
4,503,"Univ. of Hawaii, Manoa"
4,506,Univ. of Illinois at Chicago
4,3889,Univ. of Incarnate Word
4,516,Univ. of Maryland Eastern Shore
4,514,"Univ. of Maryland, Baltimore County"
4,517,"Univ. of Massachusetts, Amherst"
4,954,"Univ. of Massachusetts, Lowell"
4,522,"Univ. of Missouri, Columbia"
4,965,Univ. of North Dakota
4,967,Univ. of Northern Colorado
4,535,Univ. of Northern Iowa
4,540,Univ. of Pittsburgh
4,545,Univ. of San Francisco
4,556,Univ. of Texas at San Antonio
4,563,"Univ. of Wisconsin, Green Bay"
4,565,"Univ. of Wisconsin, Milwaukee"
4,566,Univ. of Wyoming
4,455,University at Albany
4,456,University at Buffalo
4,482,University of Alabama
4,483,University of Arizona
4,485,University of Arkansas
4,491,University of Central Florida
4,492,University of Cincinnati
4,493,University of Colorado
4,494,University of Connecticut
4,496,University of Delaware
4,497,University of Denver
4,498,University of Detroit Mercy
4,500,University of Florida
4,501,University of Georgia
4,502,University of Hartford
4,504,University of Houston
4,505,University of Idaho
4,507,University of Illinois
4,508,University of Iowa
4,509,University of Kansas
4,510,University of Kentucky
4,511,University of Louisiana
4,513,University of Louisville
4,4047,University of Maine *
4,515,"University of Maryland, College Park"
4,518,University of Memphis
4,519,University of Miami (Florida)
4,520,University of Michigan
4,521,University of Minnesota
4,470,University of Mississippi
4,524,University of Nebraska
4,525,University of Nevada
4,528,University of New Mexico
4,529,University of New Orleans
4,966,University of North Florida
4,534,University of North Texas
4,536,University of Notre Dame
4,537,University of Oklahoma
4,538,University of Oregon
4,539,University of Pennsylvania
4,541,University of Portland
4,542,University of Rhode Island
4,543,University of Richmond
4,544,University of San Diego
4,546,University of South Alabama
4,547,University of South Carolina
4,969,"University of South Carolina, Upstate"
4,970,University of South Dakota
4,548,University of South Florida
4,549,University of Southern California
4,550,University of Southern Mississippi
4,473,University of Tennessee
4,552,University of Tennessee at Martin
4,553,University of Texas at Arlington
4,474,University of Texas at Austin
4,555,University of Texas-Pan American
4,557,University of the Pacific (California)
4,558,University of Toledo
4,475,University of Tulsa
4,559,University of Utah
4,4052,University of Vermont *
4,561,University of Virginia
4,562,University of Washington
4,564,"University of Wisconsin, Madison"
4,526,UNLV
4,567,Utah State University
4,4132,Utah Valley *
4,554,UTEP
4,568,Valparaiso University
4,569,Vanderbilt University
4,570,Villanova University
4,571,Virginia Commonwealth University
4,572,Virginia Tech
4,4069,VMI *
4,573,Wagner College
4,574,Wake Forest University
4,575,Washington State University
4,576,Weber State
4,577,West Virginia University
4,578,Western Carolina University
4,579,Western Illinois University
4,580,Western Kentucky University
4,581,Western Michigan University
4,582,Wichita State University
4,583,Winthrop University
4,584,Wofford
4,585,Wright State University
4,586,Xavier University
4,587,Yale University
4,588,Youngstown State University
4,319,z College of the Holy Cross
5,3832,"Academy of Art University (San Francisco, CA)"
5,777,Adelphi University
5,778,"Albany State, Georgia"
5,4002,Alderson Broaddus College
5,779,American International College
5,781,"Anderson University, South Carolina"
5,782,Arkansas Tech University
5,783,Armstrong State University
5,784,Ashland University
5,785,Assumption College
5,787,Augustana College (South Dakota)
5,3224,Azusa Pacific University
5,788,Barry University
5,789,Barton College (NC)
5,790,Bellarmine University
5,791,Belmont Abbey College
5,792,Bemidji State University
5,793,Benedict College (S.C.)
5,794,Bentley University
5,795,Bloomsburg University of Pennsylvania
5,796,Bluefield State College
5,3589,Bowie State University
5,3689,Brevard College
5,797,Brigham Young University-Hawaii
5,799,"C.W. Post Campus, Long Island University"
5,803,Cal State L.A.
5,3802,Cal State Stanislaus
5,800,Caldwell College (N.J.)
5,3657,California Baptist University
5,801,"California State Polytechnic University, Pomona"
5,804,"California State University, San Bernardino"
5,805,California University of Pennsylvania
5,806,Cameron University
5,807,Carson-Newman College
5,808,Catawba College
5,3293,Cedarville  University (Ohio)
5,3668,"Central State University, OH"
5,809,Chaminade University
5,2510,Chestnut Hill College
5,3762,Cheyney University
5,3685,Chowan University
5,811,Christian Brothers University
5,812,Clarion University of Pennsylvania
5,813,Clark Atlanta University
5,814,Clayton State University
5,815,Coker College
5,3672,College of Saint Rose
5,816,Colorado Christian University
5,871,Colorado Mesa University
5,971,Colorado State University-Pueblo
5,817,Columbus State University
5,818,Concord University
5,4161,Concordia College
5,819,Concordia College (New York)
5,820,Converse College
5,3996,Daemen College
5,821,Dallas Baptist (Texas)
5,822,Davis and Elkins College
5,823,Delta State University
5,3740,Dixie State University
5,4149,Dominican College *
5,3232,Dominican University of California
5,824,Dowling College
5,825,Drury University
5,826,East Central University (Oklahoma)
5,827,East Stroudsburg University of Pennsylvania
5,828,Eastern New Mexico University
5,829,Eckerd College
5,3941,Edinboro University
5,3590,Elizabeth City State University
5,3344,Emmanuel College (Ga.)
5,831,Emporia State University
5,832,Erskine College
5,833,Fairmont State University
5,3586,Fayetteville State University
5,4151,Felician College *
5,834,Ferris State University
5,3358,Flagler (Fla.)
5,835,Florida Southern College
5,3625,Florida Tech
5,836,Fort Hays State University
5,837,Fort Valley State University
5,838,Francis Marion University
5,839,Franklin Pierce College
5,3659,Fresno Pacific University
5,841,Georgia College
5,3750,Georgia Southwestern State
5,3305,Georgian Court (N.J.)
5,3690,Goldey-Beacom College
5,843,Grand Valley State University
5,786,GRU Augusta
5,845,Harding University
5,846,Hawaii Pacific University
5,847,Henderson State University
5,3960,Hillsdale College
5,3655,Holy Family University
5,4001,Holy Names University
5,4145,Humbolt State *
5,849,Indiana University of Pennsylvania
5,851,Johnson C. Smith University
5,854,Kentucky Wesleyan College
5,3330,King University (Tenn.)
5,855,Kutztown University of Pennsylvania
5,3863,Lake Erie College
5,856,Lake Superior State University
5,857,Lander University
5,858,Lane College
5,859,Le Moyne College
5,860,Le Moyne-Owen College
5,4219,Lee University
5,861,Lees-McRae College
5,3715,Lenoir-Rhyne University
5,862,Lewis University
5,863,Limestone College
5,864,Lincoln Memorial University
5,2569,Lincoln University (Pennsylvania) *
5,865,Lincoln University of Missouri
5,3256,Lindenwood (Mo.)
5,3587,Livingstone College
5,4170,Long Island University (Post)
5,4203,Lubbock Christian *
5,867,Lynn University
5,3295,Malone (Ohio)
5,868,Mars Hill University
5,2809,Maryville University of Saint Louis
5,3258,McKendree University (Ill.)
5,4172,Mercy College *
5,869,Mercyhurst University
5,870,Merrimack College
5,872,Metropolitan State College of Denver
5,873,Michigan Technological University
5,874,Midwestern State University
5,875,Millersville University of Pennsylvania
5,4020,"Minnesota State University, Moorhead"
5,877,Minnesota State University-Mankato
5,876,Minnesota State University-Moorhead
5,2504,Mississippi College
5,879,Missouri Southern State University
5,4192,Missouri University S&T *
5,880,Missouri Western State University
5,881,Molloy College
5,882,Montana State University-Billings
5,884,Morris Brown College
5,885,Mount Olive College
5,994,New Hampshire College
5,3913,New York Institute of Technology
5,887,Newberry College
5,3633,Newman University
5,889,North Greenville University (S.C.)
5,890,Northeastern State
5,892,Northern Michigan University *
5,3794,Northern State University
5,893,Northwest Missouri State
5,4180,Northwestern Oklahoma State *
5,895,Northwood University (Mich.)
5,4246,Notre Dame College
5,3741,Notre Dame de Namur
5,3627,Nova Southeastern University
5,4155,Nyack College *
5,3692,Oakland City University
5,3297,Ohio Dominican University
5,4197,Ohio Valley University *
5,3261,Oklahoma Christian *
5,4205,Oklahoma Panhandle State *
5,896,Ouachita Baptist
5,897,Pace University
5,3360,Palm Beach Atlantic (Fla.)
5,898,Pfeiffer University
5,899,Philadelphia University
5,3227,Point Loma Nazarene University (Calif.)
5,3720,Post University
5,4160,Post University -2
5,901,Queens College (New York)
5,902,Queens University of Charlotte
5,903,Quincy University
5,3298,Roberts Wesleyan (N.Y.)
5,904,Rockhurst University
5,4209,Rogers State University *
5,905,Rollins College
5,906,Saginaw Valley State University
5,907,Saint Anselm College
5,3588,Saint Augustine's University *
5,908,Saint Joseph's College (IN)
5,909,Saint Leo University
5,4198,Salem International University *
5,911,San Francisco State University *
5,3299,Seton Hill (Pa.)
5,3592,Shaw University
5,914,Shepherd University
5,915,Shippensburg University of Pennsylvania
5,3348,Shorter University
5,916,Slippery Rock Univ. of Pennsylvania
5,917,Sonoma State University
5,919,Southampton College of Long Island Univ.
5,920,Southeastern Oklahoma State
5,921,Southern Arkansas University
5,4182,Southern Arkansas University *
5,3264,Southern Nazarene (Okla.)
5,3612,Southern New Hampshire University
5,4213,Southern Wesleyan University
5,923,Southwest Baptist
5,924,Southwest Minnesota State University
5,4185,Southwestern Oklahoma State *
5,926,St. Cloud State University
5,3895,St. Edward's University
5,928,St. Mary's University (Texas)
5,929,St. Michael's College
5,3607,St. Thomas Aquinas
5,2623,Stillman College
5,932,Stonehill College
5,933,Tarleton State University
5,4207,Texas A&M International *
5,3968,"Texas A&M, Kingsville"
5,938,Tiffin University
5,4200,Trevecca Nazarene University *
5,939,Truman State University
5,940,Tusculum College
5,941,Tuskegee University
5,947,UC San Diego
5,964,UNC Pembroke
5,943,Univ. of Alabama in Huntsville
5,944,"Univ. of Arkansas, Monticello"
5,1268,Univ. of Buffalo
5,936,Univ. of Charleston (West Virginia)
5,950,"Univ. of Colorado, Colorado Springs"
5,942,Univ. of District of Columbia
5,951,Univ. of Findlay
5,952,"Univ. of Hawaii, Hilo"
5,3271,Univ. of Illinois at Springfield
5,953,Univ. of Indianapolis
5,3273,Univ. of Mary (N.D.)
5,993,"Univ. of Minnesota, Duluth"
5,958,"Univ. of Missouri, St. Louis"
5,959,Univ. of Montevallo
5,960,Univ. of Nebraska at Kearney
5,962,Univ. of New Haven
5,963,Univ. of North Alabama
5,3911,"Univ. of Puerto Rico, Humacao"
5,3623,"Univ. of Puerto Rico, Mayaguez"
5,3910,"Univ. of Puerto Rico, Piedras"
5,968,"Univ. of South Carolina, Aiken"
5,972,Univ. of Southern Indiana
5,3969,"Univ. of Texas, Permian Basin"
5,3310,Univ. of the Sciences (Pa.)
5,995,Univ. of Virgin Islands
5,976,Univ. of Virginia's College at Wise
5,937,Univ. of West Florida
5,3280,"Univ. of Wisconsin, Parkside *"
5,3787,"Univ. Puerto Rico, Rio Piedras"
5,3687,"University of Arkansas, Fort Smith"
5,949,University of Central Oklahoma
5,3717,"University of Minnesota, Crookston"
5,3748,University of North Georgia
5,3886,"University of Puerto Rico, Bayamon"
5,3709,"University of Puerto Rico, Cayey"
5,3244,University of Sioux Falls
5,973,University of Tampa
5,974,University of the Incarnate Word
5,3683,University of West Alabama
5,3945,University of West Georgia
5,2634,Upper Iowa University
5,3754,Ursuline College
5,977,Valdosta State University
5,978,Virginia State University
5,3593,Virginia Union University
5,3302,Walsh (Ohio)
5,979,Washburn University
5,980,Wayne State (MI)
5,981,West Chester Univ. of Pennsylvania
5,982,West Liberty University
5,984,West Virginia State University
5,986,West Virginia Wesleyan College
5,987,Western New Mexico University
5,3257,William Jewell (Mo.)
5,4157,Wilmington University *
5,989,Wingate University
5,990,Winona State University
5,996,Winston-Salem State
5,3017,Young Harris College
5,3642,Z Colorado
5,3725,z Stillman
6,2651,Adrian College
6,2593,Agnes Scott
6,2823,Albertus Magnus College
6,2652,Albion College
6,2659,Albright College
6,2574,Alfred University
6,2721,Allegheny College
6,2653,Alma College
6,2767,Alvernia University
6,3862,Alverno College
6,2689,Amherst College
6,2585,Anderson University (Indiana)
6,3861,Anna Maria College
6,2768,Arcadia University
6,2541,Augustana College (Illinois)
6,2730,Aurora University
6,2496,Austin College
6,2560,Averett University
6,2700,Babson College
6,2746,Baldwin-Wallace College
6,3732,Baptist Bible College
6,2715,Bard College
6,2572,Baruch College
6,2690,Bates College
6,3676,Bay Path College
6,2594,Becker College
6,2669,Beloit College
6,2731,Benedictine University (Illinois)
6,3318,Berry College (Ga.)
6,2777,Bethany College (West Virginia)
6,3011,Bethany Lutheran College
6,2678,Bethel UMN
6,293,Birmingham-Southern College
6,2805,Blackburn College
6,2586,Bluffton University
6,2691,Bowdoin College
6,2831,Brandeis University
6,2756,Bridgewater College (Virginia)
6,2568,Bridgewater State University
6,2533,Brooklyn College
6,4045,Bryn Athyn
6,2522,Bryn Mawr College
6,2626,Buena Vista University
6,2769,Cabrini College
6,2615,Cairn University
6,2787,California Institute of Technology
6,2788,California Lutheran University
6,2654,Calvin College
6,2747,Capital University
6,2679,Carleton College
6,2832,Carnegie Mellon University
6,2670,Carroll University (Wisconsin)
6,2542,Carthage College
6,2833,Case Western Reserve University
6,2597,Castleton State College
6,2515,Catholic University of America
6,4024,Cazenovia College
6,2770,Cedar Crest College
6,310,Centenary College (Louisiana)
6,2627,Central College (Iowa)
6,2795,Centre College
6,2598,Chapman University
6,2509,Chatham University
6,2562,Christopher Newport University
6,2534,City College of New York
6,2538,City Tech (NYCCT)
6,2789,Claremont-Mudd-Scripps
6,2701,Clark University (Massachusetts)
6,2838,Clarkson University
6,2628,Coe College
6,2692,Colby College
6,2549,Colby-Sawyer College
6,2591,College of Mount St. Joseph
6,2716,College of Mount St. Vincent
6,2711,College of New Jersey
6,2717,College of New Rochelle
6,2684,College of Saint Benedict
6,2620,College of Saint Elizabeth
6,2539,College of Staten Island
6,3826,College of The Bahamas
6,2729,College of Wooster
6,2599,Colorado College
6,2680,"Concordia College, Moorhead"
6,2733,Concordia University (Illinois)
6,2636,Concordia University (Wisconsin)
6,2497,Concordia University at Austin
6,2693,Connecticut College
6,3981,Cooper Union
6,2629,Cornell College
6,3704,Covenant College
6,2550,Curry College
6,2587,Defiance College
6,4220,Delaware Valley College
6,2722,Denison University
6,2796,DePauw University
6,2581,DeSales University
6,2523,Dickinson College
6,2734,Dominican University (Illinois)
6,2582,Drew University
6,3872,D'Youville College
6,2723,Earlham College
6,3966,East Texas Baptist University
6,2757,Eastern Mennonite University
6,2551,Eastern Nazarene College
6,2771,Eastern University
6,2637,Edgewood College
6,2660,Elizabethtown College
6,2543,Elmhurst College
6,2575,Elmira College
6,2824,Emerson College
6,2825,Emmanuel College (Massachusetts)
6,2758,Emory & Henry College
6,2835,Emory University
6,2552,Endicott College
6,2735,Eureka College
6,3876,"Fairleigh Dickinson University, College at Florham"
6,2661,"Fairleigh Dickinson University, Madison"
6,3764,Farmingdale State College
6,2563,Ferrum College
6,2601,Fisk University
6,2806,Fontbonne College
6,3924,Franciscan University
6,2524,Franklin & Marshall
6,2588,Franklin College
6,2602,Frostburg State University
6,3294,Geneva College (Pa.)
6,2737,George Fox University
6,2525,Gettysburg College
6,2553,Gordon College
6,2517,Goucher College
6,844,Green Mountain College (Vt.)
6,2564,Greensboro College
6,2807,Greenville College
6,2671,Grinnell College
6,2778,Grove City College
6,2759,Guilford College
6,2681,Gustavus Adolphus College
6,2772,Gwynedd Mercy University
6,2694,Hamilton College
6,2682,Hamline University
6,2589,Hanover College
6,2498,Hardin-Simmons University
6,2576,Hartwick College
6,2526,Haverford College
6,2748,Heidelberg College
6,2797,Hendrix College
6,2724,Hiram College
6,2760,Hollins University
6,2511,Hood College
6,2655,Hope College
6,4039,Houghton College
6,2499,Howard Payne University
6,2535,Hunter College
6,2603,Huntingdon College(Ala.)
6,2672,Illinois College
6,2544,Illinois Wesleyan University
6,3605,Immaculata University
6,2577,Ithaca College
6,2749,John Carroll University
6,2536,John Jay College of Criminal Justice
6,2527,Johns Hopkins University
6,2826,Johnson and Wales University
6,2604,Johnson State College
6,2662,Juniata College
6,2656,Kalamazoo College
6,2709,Kean University
6,2725,Kenyon College
6,3677,Keuka College
6,3678,Keystone College
6,2663,King's College (Pennsylvania)
6,4210,Kingsborough Community College
6,2673,Knox College
6,3917,La Roche College
6,3699,La Sierra University
6,2605,LaGrange College
6,2674,Lake Forest College
6,2638,Lakeland College
6,3875,Lancaster Bible College
6,2675,Lawrence University
6,2664,Lebanon Valley College
6,2537,"Lehman College, City University of New York"
6,3845,Lesley University
6,2500,LeTourneau University
6,2738,Lewis and Clark College (OR)
6,2739,Linfield College
6,2631,Loras College
6,2501,Louisiana College
6,2632,Luther College
6,2665,Lycoming College
6,2761,Lynchburg College
6,3308,Lyndon State (Vt.)
6,2683,Macalester College
6,2808,MacMurray College
6,3309,Maine-Farmington
6,2590,Manchester College
6,2782,Manhattanville College
6,2639,Marian University (Wisconsin)
6,2750,Marietta College
6,2607,Martin Luther (Minn.)
6,2512,Mary Baldwin College
6,2608,Maryville College (Tenn.)
6,2773,Marywood University
6,2648,Massachusetts College of Liberal Arts
6,3618,McDaniel College
6,2503,McMurry University
6,3928,Medaille College
6,3739,Medgar Evers College
6,2610,Meredith College
6,2666,Messiah College
6,2565,Methodist University
6,3803,Miami University at Hamilton
6,3804,Miami University at Middletown
6,2695,Middlebury College
6,2545,Millikin University
6,2611,Mills College (Calif.)
6,2798,Millsaps College
6,2640,Milwaukee School of Engineering
6,3675,Misericordia University
6,2702,MIT
6,3873,Mitchell College
6,3609,Monmouth College
6,2710,Montclair State University
6,2667,Moravian College
6,3923,Mount Aloysius College
6,2703,Mount Holyoke College
6,3679,Mount Mary College
6,2783,Mount Saint Mary College (New York)
6,2751,Mount Union College
6,3859,Mt. Ida College
6,2528,Muhlenberg College
6,2752,Muskingum College
6,2578,Nazareth College
6,2774,Neumann Univeristy
6,4235,New School
6,2836,New York University
6,2613,Newbury College
6,2554,Nichols College
6,2566,North Carolina Wesleyan
6,2546,North Central College
6,3850,North Central University (Minnesota)
6,4211,North Park University
6,3275,Northwestern College (Minn.)
6,3579,Notre Dame of Maryland University
6,2726,Oberlin College
6,2791,Occidental College
6,2799,Oglethorpe University
6,2753,Ohio Northern University
6,2727,Ohio Wesleyan University
6,2657,"Olivet College, MI"
6,2819,Oneonta State
6,2754,Otterbein College
6,2740,Pacific Lutheran University
6,2741,Pacific University (Oregon)
6,4031,Penn College of Technology
6,3842,Penn State Abington
6,2573,Penn State Altoona
6,3680,Penn State Berks
6,4022,Penn State Branywine
6,2570,"Penn State Erie, Behrend"
6,3798,Penn State Harrisburg
6,2616,Piedmont College
6,2827,Pine Manor College
6,2821,Plattsburgh State University of New York
6,2644,Plymouth State University
6,2571,Polytechnic Institute of NYU
6,2792,Pomona-Pitzer Colleges
6,3921,Pratt Institute of Technology
6,2810,Principia College
6,2712,Ramapo College
6,3578,Randolph College
6,2762,Randolph-Macon College
6,2555,Regis College
6,2840,Rensselaer Polytechnic Institute
6,2645,Rhode Island College
6,2800,Rhodes College
6,2676,Ripon College
6,2763,Roanoke College
6,2718,Rochester Institute of Technology
6,2736,Rockford University
6,2556,Roger Williams University
6,2801,Rose-Hulman Institute of Technology
6,2775,Rosemont College
6,2618,Rust College
6,3964,Rutgers University - Camden
6,3576,Rutgers University - Newark
6,3869,Sage Colleges
6,2658,Saint Mary's College (Indiana)
6,2686,Saint Mary's University of Minnesota
6,3624,Saint Vincent College
6,3583,Salem College
6,2649,Salem State University
6,2519,Salisbury University
6,2557,Salve Regina University
6,3883,Sarah Lawrence College
6,2506,Schreiner (Texas)
6,2567,Shenandoah University
6,2828,Simmons College
6,2633,Simpson College
6,2841,Skidmore College
6,2704,Smith College
6,3702,Southern Virginia University
6,2803,Southwestern University (TX)
6,925,Spelman College
6,2705,Springfield College
6,2685,St. Catherine University
6,2579,St. John Fisher College
6,2829,St. Joseph College (Connecticut)
6,3867,St. Joseph's College - Brooklyn Campus
6,2785,St. Joseph's College (Long Island)
6,2842,St. Lawrence University
6,2520,St. Mary's College of Maryland
6,2677,St. Norbert College
6,2687,St. Olaf College
6,2621,St. Scholastica (Minn.)
6,2813,State University College at Brockport
6,2815,State University College at Cortland
6,2816,State University College at Fredonia
6,2818,State University College at New Paltz
6,2820,State University College at Oswego
6,2822,State University College at Potsdam
6,2817,State University of New York at Geneseo
6,2786,Stevens Institute of Technology
6,3799,Stevenson University
6,2713,Stockton University
6,2830,Suffolk University
6,2507,Sul Ross State
6,3731,SUNY Purchase
6,3051,SUNY-Cobleskill
6,2559,Susquehanna University
6,2529,Swarthmore College
6,2764,Sweet Briar College
6,934,Texas Lutheran University
6,2719,The Sage Colleges
6,2508,The University of Texas at Dallas
6,3573,The University of Texas at Tyler
6,2779,Thiel College
6,3870,Thomas College (Maine)
6,2624,Thomas More College
6,2592,Transylvania University
6,3846,Trine University
6,2696,Trinity College (Connecticut)
6,2513,Trinity College (District of Columbia)
6,2804,Trinity University (Texas)
6,3291,Tri-State (Ind.)
6,2697,Tufts University
6,2596,UC Santa Cruz
6,2843,Union College (New York)
6,2834,Univ. of Chicago
6,2600,Univ. of Dallas
6,2630,Univ. of Dubuque
6,2790,Univ. of La Verne
6,2502,Univ. of Mary Hardin-Baylor
6,2642,"Univ. of Massachusetts, Boston"
6,2643,"Univ. of Massachusetts, Dartmouth"
6,957,"Univ. of Minnesota, Morris"
6,3881,"Univ. of Pittsburgh, Bradford"
6,2742,Univ. of Puget Sound
6,2793,Univ. of Redlands
6,2505,Univ. of the Ozarks (Arkansas)
6,2802,Univ. of the South
6,2845,"Univ. of Wisconsin, Eau Claire"
6,2846,"Univ. of Wisconsin, La Crosse"
6,2847,"Univ. of Wisconsin, Oshkosh"
6,2848,"Univ. of Wisconsin, River Falls"
6,2849,"Univ. of Wisconsin, Stevens Point"
6,2850,"Univ. of Wisconsin, Stout"
6,2851,"Univ. of Wisconsin, Whitewater"
6,2518,University of Mary Washington
6,3925,University of Pittsburgh at Greensburg
6,1653,University of Rochester
6,2583,University of Scranton
6,2646,University of Southern Maine
6,2688,University of St. Thomas
6,2530,Ursinus College
6,2580,Utica College
6,2844,Vassar College
6,3927,Vaughn College
6,3580,Villa Julie College
6,2765,Virginia Wesleyan College
6,2635,Wartburg College
6,2780,Washington & Jefferson College
6,2766,Washington & Lee University
6,2531,Washington College (Maryland)
6,2837,Washington University in St. Louis
6,2781,Waynesburg University
6,2811,Webster University
6,2706,Wellesley College
6,2720,Wells College
6,2558,Wentworth Institute of Technology
6,2776,Wesley College
6,2625,Wesleyan College (Georgia)
6,2698,Wesleyan University
6,2647,Western Connecticut State
6,3575,Western New England University
6,2812,Westminster College (Missouri)
6,988,Westminster College (PA)
6,2548,Wheaton College (Illinois)
6,2707,Wheaton College (Massachusetts)
6,2743,Whitman College
6,2794,Whittier College
6,2744,Whitworth University
6,2668,Widener University
6,2584,Wilkes University
6,2745,Willamette University
6,3681,William Paterson University of New Jersey
6,2614,William Peace University
6,2839,William Smith College
6,2699,Williams College
6,2755,Wilmington College (Ohio)
6,2514,Wilson College
6,2641,Wisconsin Lutheran College
6,2728,Wittenberg University
6,3765,Worcester State University
6,3697,Yeshiva University
6,2540,York College (New York)
6,2521,York College (Pennsylvania)
6,3907,z University of the Ozarks
7,4015,Alice Lloyd College
7,3146,Aquinas College (Mich)
7,4007,Arizona Christian University
7,3189,Asbury (Ky.)
7,3948,Ashford University
7,3193,Auburn University Montgomery
7,3936,Ave Maria University
7,3113,Baker University (Kan.)
7,3200,Belhaven (Miss.)
7,3114,Benedictine College (Kan.)
7,3190,Berea College (Ky.)
7,3106,Bethany College (Kan.)
7,3139,Bethel (Ind.)
7,3107,Bethel College (Kansas)
7,3191,Bethel University (Tenn.)
7,3718,Biola University
7,3890,Bluefield College
7,3808,Brescia University (Kentucky)
7,3771,Calumet-St. Joseph (Ind.)
7,3165,Campbellsville University (Ky.)
7,4032,Cardinal Strich University
7,3776,Central Christian College
7,2235,Clarke College
7,3942,College of Coastal Georgia
7,3976,College of Idaho
7,3666,College of Saint Scholastica Women
7,3784,College of the Southwest
7,3669,Concordia University (Irvine)
7,3098,"Concordia University, Nebraska"
7,3961,Cornerstone University
7,3167,Cumberland (Tenn.)
7,3166,Cumberlands (Ky.)
7,4214,Dalton State College
7,3887,Davenport University
7,3158,Delhi (N.Y.)
7,3099,Doane College
7,3100,Dordt (Iowa)
7,3207,Embry-Riddle (Fla.)
7,3108,Friends (Kan.)
7,3168,Georgetown College
7,4018,Georgia Gwinnett College
