year,season_id,league_id,team_id,game_date,opponent_string,opponent_id,opponent_url,outcome,score,result_javascript
2010,10,1,1704,2/27/2010,George Washington University,65,TeamSchedule.aspx?did=1&confid=52&teamid=65&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl21$lnkToScoreSheet','')"
2010,10,1,1704,2/19/2010,at #28 Columbia University,38,TeamSchedule.aspx?did=1&confid=65&teamid=38&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl22$lnkToScoreSheet','')"
2010,10,1,1704,2/7/2010,Marist College,97,TeamSchedule.aspx?did=1&confid=66&teamid=97&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl23$lnkToScoreSheet','')"
2010,10,1,1704,2/6/2010,at #55 Cornell University,40,TeamSchedule.aspx?did=1&confid=65&teamid=40&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl24$lnkToScoreSheet','')"
2010,10,1,1704,1/31/2010,at U.S. Military Academy,177,TeamSchedule.aspx?did=1&confid=81&teamid=177&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl25$lnkToScoreSheet','')"
2010,10,1,1704,1/31/2010,#50 Dartmouth College,42,TeamSchedule.aspx?did=1&confid=65&teamid=42&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl26$lnkToScoreSheet','')"
2010,10,1,1704,1/30/2010,at #62 Brown University,20,TeamSchedule.aspx?did=1&confid=65&teamid=20&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl27$lnkToScoreSheet','')"
2010,10,1,14,5/15/2010,#32 Florida State University,61,TeamSchedule.aspx?did=1&confid=53&teamid=61&Seasonid=10,Loss,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl01$lnkToScoreSheet','')"
2010,10,1,14,5/1/2010,Fresno State,25,TeamSchedule.aspx?did=1&confid=72&teamid=25&Seasonid=10,Loss,4-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl02$lnkToScoreSheet','')"
2010,10,1,14,4/30/2010,New Mexico State University,110,TeamSchedule.aspx?did=1&confid=84&teamid=110&Seasonid=10,Win,4-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl03$lnkToScoreSheet','')"
2010,10,1,14,4/18/2010,at University of Arizona,181,TeamSchedule.aspx?did=1&confid=75&teamid=181&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl04$lnkToScoreSheet','')"
2010,10,1,14,4/17/2010,University of Hawaii,199,TeamSchedule.aspx?did=1&confid=59&teamid=199&Seasonid=10,Loss,4-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl05$lnkToScoreSheet','')"
2010,10,1,14,4/15/2010,at #42 University of New Mexico,222,TeamSchedule.aspx?did=1&confid=72&teamid=222&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl06$lnkToScoreSheet','')"
2010,10,1,14,4/10/2010,University of Nevada,219,TeamSchedule.aspx?did=1&confid=72&teamid=219&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl07$lnkToScoreSheet','')"
2010,10,1,14,4/10/2010,New Mexico State University,110,TeamSchedule.aspx?did=1&confid=84&teamid=110&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl08$lnkToScoreSheet','')"
2010,10,1,14,4/3/2010,#60 UC Santa Barbara,188,TeamSchedule.aspx?did=1&confid=59&teamid=188&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl09$lnkToScoreSheet','')"
2010,10,1,14,4/3/2010,Montana State University-Bozeman,105,TeamSchedule.aspx?did=1&confid=56&teamid=105&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl10$lnkToScoreSheet','')"
2010,10,1,14,3/31/2010,at #15 UCLA,187,TeamSchedule.aspx?did=1&confid=75&teamid=187&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl11$lnkToScoreSheet','')"
2010,10,1,14,3/30/2010,at #41 Pepperdine,123,TeamSchedule.aspx?did=1&confid=83&teamid=123&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl12$lnkToScoreSheet','')"
2010,10,1,14,3/28/2010,University of Idaho,200,TeamSchedule.aspx?did=1&confid=56&teamid=200&Seasonid=10,Win,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl13$lnkToScoreSheet','')"
2010,10,1,14,3/27/2010,Purdue University,128,TeamSchedule.aspx?did=1&confid=58&teamid=128&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl14$lnkToScoreSheet','')"
2010,10,1,14,3/27/2010,University of Portland,233,TeamSchedule.aspx?did=1&confid=83&teamid=233&Seasonid=10,Win,6-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl15$lnkToScoreSheet','')"
2010,10,1,14,3/25/2010,#72 UC Irvine,186,TeamSchedule.aspx?did=1&confid=59&teamid=186&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl16$lnkToScoreSheet','')"
2010,10,1,14,3/25/2010,University of Idaho,200,TeamSchedule.aspx?did=1&confid=56&teamid=200&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl17$lnkToScoreSheet','')"
2010,10,1,14,3/20/2010,at #36 Harvard University,73,TeamSchedule.aspx?did=1&confid=65&teamid=73&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl18$lnkToScoreSheet','')"
2010,10,1,14,3/19/2010,Middle Tennessee State University,101,TeamSchedule.aspx?did=1&confid=61&teamid=101&Seasonid=10,Win,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl19$lnkToScoreSheet','')"
2010,10,1,14,3/18/2010,Fresno State,25,TeamSchedule.aspx?did=1&confid=72&teamid=25&Seasonid=10,Loss,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl20$lnkToScoreSheet','')"
2010,10,1,14,3/15/2010,at #17 University of San Diego,236,TeamSchedule.aspx?did=1&confid=83&teamid=236&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl21$lnkToScoreSheet','')"
2010,10,1,14,3/13/2010,at #37 San Diego State University,138,TeamSchedule.aspx?did=1&confid=72&teamid=138&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl22$lnkToScoreSheet','')"
2010,10,1,14,3/10/2010,The College of Idaho,3848,TeamSchedule.aspx?did=7&confid=369&teamid=3848&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl23$lnkToScoreSheet','')"
2010,10,1,14,2/27/2010,at Brigham Young University,19,TeamSchedule.aspx?did=1&confid=83&teamid=19&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl24$lnkToScoreSheet','')"
2010,10,1,14,2/26/2010,at University of Utah,250,TeamSchedule.aspx?did=1&confid=75&teamid=250&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl25$lnkToScoreSheet','')"
2010,10,1,14,2/20/2010,at Fresno State,25,TeamSchedule.aspx?did=1&confid=72&teamid=25&Seasonid=10,Unfinished,0-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl26$lnkToScoreSheet','')"
2010,10,1,14,2/19/2010,at #38 Stanford University,154,TeamSchedule.aspx?did=1&confid=75&teamid=154&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl27$lnkToScoreSheet','')"
2010,10,1,14,2/6/2010,Weber State,265,TeamSchedule.aspx?did=1&confid=56&teamid=265&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl28$lnkToScoreSheet','')"
2010,10,1,14,2/6/2010,Utah State University,256,TeamSchedule.aspx?did=1&confid=72&teamid=256&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl29$lnkToScoreSheet','')"
2010,10,1,14,1/30/2010,at #13 Virginia Tech,262,TeamSchedule.aspx?did=1&confid=53&teamid=262&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl30$lnkToScoreSheet','')"
2010,10,1,14,1/29/2010,#59 University of Washington,253,TeamSchedule.aspx?did=1&confid=75&teamid=253&Seasonid=10,Loss,5-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl31$lnkToScoreSheet','')"
2010,10,1,14,1/21/2010,#51 University of Oregon,231,TeamSchedule.aspx?did=1&confid=75&teamid=231&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl32$lnkToScoreSheet','')"
2010,10,1,15,4/22/2010,#13 Virginia Tech,262,TeamSchedule.aspx?did=1&confid=53&teamid=262&Seasonid=10,Loss,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl01$lnkToScoreSheet','')"
2010,10,1,15,4/18/2010,at #34 North Carolina State,114,TeamSchedule.aspx?did=1&confid=53&teamid=114&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl02$lnkToScoreSheet','')"
2010,10,1,15,4/16/2010,at #12 Wake Forest University,264,TeamSchedule.aspx?did=1&confid=53&teamid=264&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl03$lnkToScoreSheet','')"
2010,10,1,15,4/13/2010,Bryant University,610,TeamSchedule.aspx?did=1&confid=73&teamid=610&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl04$lnkToScoreSheet','')"
2010,10,1,15,4/11/2010,Holy Cross,1722,TeamSchedule.aspx?did=1&confid=81&teamid=1722&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl05$lnkToScoreSheet','')"
2010,10,1,15,4/11/2010,University of Miami (Florida),214,TeamSchedule.aspx?did=1&confid=53&teamid=214&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl06$lnkToScoreSheet','')"
2010,10,1,15,4/3/2010,at Georgia Tech,67,TeamSchedule.aspx?did=1&confid=53&teamid=67&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl07$lnkToScoreSheet','')"
2010,10,1,15,4/2/2010,at #64 Clemson University,32,TeamSchedule.aspx?did=1&confid=53&teamid=32&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl08$lnkToScoreSheet','')"
2010,10,1,15,3/27/2010,#19 North Carolina,225,TeamSchedule.aspx?did=1&confid=53&teamid=225&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl09$lnkToScoreSheet','')"
2010,10,1,15,3/26/2010,#5 Duke University,48,TeamSchedule.aspx?did=1&confid=53&teamid=48&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl10$lnkToScoreSheet','')"
2010,10,1,15,3/21/2010,at Yale University,275,TeamSchedule.aspx?did=1&confid=65&teamid=275&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl11$lnkToScoreSheet','')"
2010,10,1,15,3/20/2010,at #62 Brown University,20,TeamSchedule.aspx?did=1&confid=65&teamid=20&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl12$lnkToScoreSheet','')"
2010,10,1,15,3/17/2010,Brandeis University,2211,TeamSchedule.aspx?did=3&confid=148&teamid=2211&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl13$lnkToScoreSheet','')"
2010,10,1,15,3/5/2010,at College of Charleston,35,TeamSchedule.aspx?did=1&confid=60&teamid=35&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl14$lnkToScoreSheet','')"
2010,10,1,15,3/4/2010,at #61 UNC Wilmington,227,TeamSchedule.aspx?did=1&confid=60&teamid=227&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl15$lnkToScoreSheet','')"
2010,10,1,15,3/3/2010,at Coastal Carolina University,33,TeamSchedule.aspx?did=1&confid=57&teamid=33&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl16$lnkToScoreSheet','')"
2010,10,1,15,2/26/2010,at #36 Harvard University,73,TeamSchedule.aspx?did=1&confid=65&teamid=73&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl17$lnkToScoreSheet','')"
2010,10,1,15,2/23/2010,#50 Dartmouth College,42,TeamSchedule.aspx?did=1&confid=65&teamid=42&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl18$lnkToScoreSheet','')"
2010,10,1,15,2/20/2010,at #4 University of Virginia,252,TeamSchedule.aspx?did=1&confid=53&teamid=252&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl19$lnkToScoreSheet','')"
2010,10,1,15,2/19/2010,"at University of Maryland, College Park *",210,TeamSchedule.aspx?did=1&confid=64&teamid=210&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl20$lnkToScoreSheet','')"
2010,10,1,15,2/14/2010,Boston University,16,TeamSchedule.aspx?did=1&confid=81&teamid=16&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl21$lnkToScoreSheet','')"
2010,10,1,15,2/14/2010,Sacred Heart University,135,TeamSchedule.aspx?did=1&confid=73&teamid=135&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl22$lnkToScoreSheet','')"
2010,10,1,15,2/10/2010,#32 Florida State University,61,TeamSchedule.aspx?did=1&confid=53&teamid=61&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl23$lnkToScoreSheet','')"
2010,10,1,15,2/6/2010,#13 Virginia Tech,262,TeamSchedule.aspx?did=1&confid=53&teamid=262&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl24$lnkToScoreSheet','')"
2010,10,1,15,2/6/2010,Lafayette College,88,TeamSchedule.aspx?did=1&confid=81&teamid=88&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl25$lnkToScoreSheet','')"
2010,10,1,15,1/23/2010,at #28 Columbia University,38,TeamSchedule.aspx?did=1&confid=65&teamid=38&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl26$lnkToScoreSheet','')"
2010,10,1,16,5/1/2010,Binghamton University,1704,TeamSchedule.aspx?did=1&confid=67&teamid=1704&Seasonid=10,Loss,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl01$lnkToScoreSheet','')"
2010,10,1,16,4/30/2010,University of Hartford,198,TeamSchedule.aspx?did=1&confid=71&teamid=198&Seasonid=10,Win,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl02$lnkToScoreSheet','')"
2010,10,1,16,4/24/2010,at University of Hartford,198,TeamSchedule.aspx?did=1&confid=71&teamid=198&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl03$lnkToScoreSheet','')"
2010,10,1,16,4/11/2010,at Binghamton University,1704,TeamSchedule.aspx?did=1&confid=67&teamid=1704&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl04$lnkToScoreSheet','')"
2010,10,1,16,4/10/2010,at Quinnipiac University,129,TeamSchedule.aspx?did=1&confid=66&teamid=129&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl05$lnkToScoreSheet','')"
2010,10,1,16,3/28/2010,Hofstra University,75,TeamSchedule.aspx?did=1&confid=60&teamid=75&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl06$lnkToScoreSheet','')"
2010,10,1,16,3/26/2010,University of Connecticut,191,TeamSchedule.aspx?did=1&confid=10076&teamid=191&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl07$lnkToScoreSheet','')"
2010,10,1,16,3/21/2010,Sacred Heart University,135,TeamSchedule.aspx?did=1&confid=73&teamid=135&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl08$lnkToScoreSheet','')"
2010,10,1,16,3/19/2010,z College of the Holy Cross,36,TeamSchedule.aspx?did=1&confid=64&teamid=36&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl09$lnkToScoreSheet','')"
2010,10,1,16,3/9/2010,South Dakota State,709,TeamSchedule.aspx?did=1&confid=68&teamid=709&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl10$lnkToScoreSheet','')"
2010,10,1,16,3/8/2010,Valparaiso University,257,TeamSchedule.aspx?did=1&confid=70&teamid=257&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl11$lnkToScoreSheet','')"
2010,10,1,16,2/28/2010,"Univ. of Maryland, Baltimore County",209,TeamSchedule.aspx?did=1&confid=71&teamid=209&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl12$lnkToScoreSheet','')"
2010,10,1,16,2/21/2010,Bryant University,610,TeamSchedule.aspx?did=1&confid=73&teamid=610&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl13$lnkToScoreSheet','')"
2010,10,1,16,2/14/2010,at Boston College,15,TeamSchedule.aspx?did=1&confid=53&teamid=15&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl14$lnkToScoreSheet','')"
2010,10,1,16,1/23/2010,at #62 Brown University,20,TeamSchedule.aspx?did=1&confid=65&teamid=20&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl15$lnkToScoreSheet','')"
2010,10,1,18,4/23/2010,#31 Drake University,46,TeamSchedule.aspx?did=1&confid=71&teamid=46&Seasonid=10,Loss,4-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl01$lnkToScoreSheet','')"
2010,10,1,18,4/18/2010,Creighton University,41,TeamSchedule.aspx?did=1&confid=55&teamid=41&Seasonid=10,Win,3-4,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl02$lnkToScoreSheet','')"
2010,10,1,18,4/17/2010,#31 Drake University,46,TeamSchedule.aspx?did=1&confid=71&teamid=46&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl03$lnkToScoreSheet','')"
2010,10,1,18,4/15/2010,Vincennes University,2926,TeamSchedule.aspx?did=9&confid=352&teamid=2926&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl04$lnkToScoreSheet','')"
2010,10,1,18,4/15/2010,at Western Illinois University,267,TeamSchedule.aspx?did=1&confid=68&teamid=267&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl05$lnkToScoreSheet','')"
2010,10,1,18,4/12/2010,at UMKC,217,TeamSchedule.aspx?did=1&confid=84&teamid=217&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl06$lnkToScoreSheet','')"
2010,10,1,18,4/11/2010,at #52 Wichita State University,270,TeamSchedule.aspx?did=1&confid=71&teamid=270&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl07$lnkToScoreSheet','')"
2010,10,1,18,4/8/2010,at Illinois State University,78,TeamSchedule.aspx?did=1&confid=71&teamid=78&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl08$lnkToScoreSheet','')"
2010,10,1,18,4/2/2010,"at Southern Illinois, Carbondale",144,TeamSchedule.aspx?did=1&confid=71&teamid=144&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl09$lnkToScoreSheet','')"
2010,10,1,18,3/21/2010,University of Toledo,249,TeamSchedule.aspx?did=1&confid=67&teamid=249&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl10$lnkToScoreSheet','')"
2010,10,1,18,3/16/2010,at Stetson University,157,TeamSchedule.aspx?did=1&confid=82&teamid=157&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl11$lnkToScoreSheet','')"
2010,10,1,18,3/15/2010,at Bethune-Cookman University,12,TeamSchedule.aspx?did=1&confid=69&teamid=12&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl12$lnkToScoreSheet','')"
2010,10,1,18,3/7/2010,IPFW,652,TeamSchedule.aspx?did=1&confid=68&teamid=652&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl13$lnkToScoreSheet','')"
2010,10,1,18,3/3/2010,Eastern Illinois University,52,TeamSchedule.aspx?did=1&confid=74&teamid=52&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl14$lnkToScoreSheet','')"
2010,10,1,18,2/28/2010,at Western Michigan University,269,TeamSchedule.aspx?did=1&confid=67&teamid=269&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl15$lnkToScoreSheet','')"
2010,10,1,18,2/28/2010,at Kalamazoo College,2314,TeamSchedule.aspx?did=3&confid=128&teamid=2314&Seasonid=10,Loss,7-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl16$lnkToScoreSheet','')"
2010,10,1,18,2/21/2010,Saint Louis University,136,TeamSchedule.aspx?did=1&confid=52&teamid=136&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl17$lnkToScoreSheet','')"
2010,10,1,18,2/19/2010,Univ. of Illinois at Chicago,201,TeamSchedule.aspx?did=1&confid=70&teamid=201&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl18$lnkToScoreSheet','')"
2010,10,1,18,2/19/2010,Chicago State University,31,TeamSchedule.aspx?did=1&confid=84&teamid=31&Seasonid=10,Win,5-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl19$lnkToScoreSheet','')"
2010,10,1,18,2/14/2010,"at Univ. of Wisconsin, Green Bay",254,TeamSchedule.aspx?did=1&confid=70&teamid=254&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl20$lnkToScoreSheet','')"
2010,10,1,18,2/13/2010,at Marquette,98,TeamSchedule.aspx?did=1&confid=55&teamid=98&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl21$lnkToScoreSheet','')"
2010,10,1,18,2/6/2010,at IUPUI,81,TeamSchedule.aspx?did=1&confid=68&teamid=81&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl22$lnkToScoreSheet','')"
2010,10,1,18,2/5/2010,at Butler University,22,TeamSchedule.aspx?did=1&confid=55&teamid=22&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl23$lnkToScoreSheet','')"
2010,10,1,18,1/16/2010,at Michigan State University,100,TeamSchedule.aspx?did=1&confid=58&teamid=100&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl24$lnkToScoreSheet','')"
2010,10,1,19,5/14/2010,Fresno State,25,TeamSchedule.aspx?did=1&confid=72&teamid=25&Seasonid=10,Loss,4-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl01$lnkToScoreSheet','')"
