BEGIN
CREATE TABLE
INSERT 0 947
 rk  |                       school                       | league |  str   |  ofs   |  dfs  |  sos   
 638 | Lake Superior State University                     | D2     | -10.32 |  -5.20 |  5.12 |   0.00
 639 | Oglethorpe University                              | D3     | -10.35 |  -5.17 |  5.18 |   0.00
 640 | Baker University (Kan.)                            | NAIA   | -10.37 |  -5.19 |  5.17 |   0.00
 641 | The University of Texas at Dallas                  | D3     | -10.37 |  -5.16 |  5.21 |   0.00
 642 | Carroll University (Wisconsin)                     | D3     | -10.38 |  -5.20 |  5.17 |   0.00
 643 | College of Saint Benedict                          | D3     | -10.44 |  -5.22 |  5.21 |   0.00
 644 | Minnesota State University-Mankato                 | D2     | -10.46 |  -5.19 |  5.27 |   0.00
 645 | Agnes Scott                                        | D3     | -10.48 |  -5.23 |  5.25 |   0.00
 646 | Purdue University Calumet                          | NAIA   | -10.50 |  -5.24 |  5.26 |   0.00
 647 | Univ. of Mary Hardin-Baylor                        | D3     | -10.50 |  -5.24 |  5.26 |   0.00
 648 | Univ. of Minnesota, Duluth                         | D2     | -10.54 |  -5.24 |  5.31 |   0.00
 649 | Grinnell College                                   | D3     | -10.55 |  -5.33 |  5.22 |   0.00
 650 | East Texas Baptist University                      | D3     | -10.58 |  -5.30 |  5.29 |   0.00
 651 | California Institute of Technology                 | D3     | -10.60 |  -5.29 |  5.32 |   0.00
 652 | Ithaca College                                     | D3     | -10.67 |  -5.30 |  5.37 |   0.00
 653 | Christian Brothers University                      | D2     | -10.67 |  -5.32 |  5.35 |   0.01
 654 | Nebraska Wesleyan                                  | NAIA   | -10.69 |  -5.37 |  5.32 |   0.00
 655 | Hendrix College                                    | D3     | -10.70 |  -5.33 |  5.37 |   0.00
 656 | St. Mary's College of Maryland                     | D3     | -10.74 |  -5.43 |  5.32 |   0.00
 657 | Univ. of Puget Sound                               | D3     | -10.75 |  -5.36 |  5.39 |   0.00
 658 | Randolph-Macon College                             | D3     | -10.79 |  -5.37 |  5.42 |   0.00
 659 | Biola University                                   | NAIA   | -10.80 |  -5.39 |  5.41 |   0.00
 660 | Covenant College                                   | D3     | -10.83 |  -5.42 |  5.41 |   0.00
 661 | Spring Arbor (Mich.)                               | NAIA   | -10.84 |  -5.42 |  5.42 |   0.00
 662 | Webber International University                    | NAIA   | -10.87 |  -5.44 |  5.43 |   0.00
 663 | Colby College                                      | D3     | -10.88 |  -5.43 |  5.44 |   0.00
 664 | Bluefield State College                            | D2     | -10.88 |  -5.42 |  5.47 |   0.00
 665 | Tuskegee University                                | D2     | -10.91 |  -5.48 |  5.43 |   0.00
 666 | State University College at New Paltz              | D3     | -10.92 |  -5.53 |  5.39 |   0.00
 667 | Warner University (Fla.)                           | NAIA   | -10.93 |  -5.44 |  5.49 |   0.00
 668 | St. Scholastica (Minn.)                            | D3     | -10.95 |  -5.53 |  5.42 |   0.00
 669 | Tennessee State University                         | D1     | -10.96 |  -5.46 |  5.49 |   0.09
 670 | Tabor College (Kan.)                               | NAIA   | -10.97 |  -5.44 |  5.53 |   0.00
 671 | North Carolina A&T State                           | D1     | -11.03 |  -5.52 |  5.51 |   0.14
 672 | Bethel UMN                                         | D3     | -11.03 |  -5.55 |  5.48 |   0.00
 673 | Tennessee Wesleyan                                 | NAIA   | -11.04 |  -5.55 |  5.49 |   0.00
 674 | College of Wooster                                 | D3     | -11.05 |  -5.56 |  5.49 |   0.00
 675 | Univ. of Arkansas Pine Bluff                       | D1     | -11.05 |  -5.58 |  5.47 |   0.13
 676 | Ohio Wesleyan University                           | D3     | -11.08 |  -5.53 |  5.55 |   0.00
 677 | Juniata College                                    | D3     | -11.11 |  -5.58 |  5.53 |   0.00
 678 | Missouri Valley College                            | NAIA   | -11.15 |  -5.54 |  5.61 |   0.00
 679 | St. Thomas Aquinas                                 | D2     | -11.16 |  -5.68 |  5.48 |   0.00
 680 | Univ. of Puerto Rico, Mayaguez                     | D2     | -11.20 |  -5.63 |  5.57 |   0.00
 681 | Reinhardt (Ga.)                                    | NAIA   | -11.20 |  -5.55 |  5.65 |   0.00
 682 | Lincoln University of Missouri                     | D2     | -11.21 |  -5.59 |  5.63 |   0.01
 683 | Cornerstone University                             | NAIA   | -11.22 |  -5.58 |  5.64 |   0.00
 684 | Howard Payne University                            | D3     | -11.30 |  -5.67 |  5.63 |   0.00
 685 | Bridgewater College (Virginia)                     | D3     | -11.31 |  -5.66 |  5.65 |   0.00
 686 | Huntingdon College(Ala.)                           | D3     | -11.35 |  -5.67 |  5.68 |   0.00
 687 | Central College (Iowa)                             | D3     | -11.37 |  -5.62 |  5.75 |   0.00
 688 | Farmingdale State College                          | D3     | -11.41 |  -5.69 |  5.72 |   0.00
 689 | Shenandoah University                              | D3     | -11.41 |  -5.69 |  5.72 |   0.00
 690 | Wartburg College                                   | D3     | -11.44 |  -5.67 |  5.77 |   0.00
 691 | Kansas Wesleyan                                    | NAIA   | -11.47 |  -5.71 |  5.77 |   0.00
 692 | St. Francis College (New York)                     | D1     | -11.48 |  -5.72 |  5.76 |   0.02
 693 | John Brown (Ark.)                                  | NAIA   | -11.54 |  -5.73 |  5.81 |   0.00
 694 | Gordon College                                     | D3     | -11.55 |  -5.91 |  5.63 |   0.00
 695 | Grambling State University                         | D1     | -11.57 |  -5.75 |  5.82 |   0.02
 696 | Calvin College                                     | D3     | -11.58 |  -5.88 |  5.70 |   0.00
 697 | Webster University                                 | D3     | -11.59 |  -5.89 |  5.70 |   0.00
 698 | Ramapo College                                     | D3     | -11.59 |  -5.78 |  5.81 |   0.00
 699 | Saint Mary's College (Indiana)                     | D3     | -11.61 |  -5.88 |  5.72 |   0.00
 700 | Occidental College                                 | D3     | -11.61 |  -5.79 |  5.82 |   0.00
 701 | Lees-McRae College                                 | D2     | -11.63 |  -5.80 |  5.83 |   0.00
 702 | Converse College                                   | D2     | -11.63 |  -5.80 |  5.83 |   0.00
 703 | Johnson C. Smith University                        | D2     | -11.64 |  -5.84 |  5.80 |   0.00
 704 | Univ. of Mary (N.D.)                               | D2     | -11.65 |  -5.79 |  5.86 |   0.00
 705 | Davis and Elkins College                           | D2     | -11.67 |  -5.84 |  5.82 |   0.00
 706 | Nichols College                                    | D3     | -11.70 |  -5.96 |  5.74 |   0.00
 707 | Elmira College                                     | D3     | -11.73 |  -5.84 |  5.88 |   0.00
 708 | Southwestern Christian University                  | NAIA   | -11.73 |  -5.88 |  5.85 |   0.00
 709 | Endicott College                                   | D3     | -11.73 |  -5.82 |  5.91 |   0.00
 710 | Berea College (Ky.)                                | NAIA   | -11.73 |  -5.99 |  5.74 |   0.00
 711 | Univ. of Illinois at Springfield                   | D2     | -11.75 |  -5.85 |  5.90 |   0.00
 712 | Western Connecticut State                          | D3     | -11.79 |  -5.90 |  5.89 |   0.00
 713 | Univ. of Minnesota, Morris                         | D3     | -11.79 |  -5.90 |  5.89 |   0.00
 714 | Aurora University                                  | D3     | -11.79 |  -5.90 |  5.89 |   0.00
 715 | Hunter College                                     | D3     | -11.79 |  -5.90 |  5.89 |   0.00
 716 | Brooklyn College                                   | D3     | -11.79 |  -5.90 |  5.89 |   0.00
 717 | Brescia University (Kentucky)                      | NAIA   | -11.83 |  -5.88 |  5.95 |   0.00
 718 | Colorado Christian University                      | D2     | -11.87 |  -5.91 |  5.96 |   0.00
 719 | Gettysburg College                                 | D3     | -11.89 |  -5.92 |  5.97 |   0.00
 720 | Huntington (Ind.)                                  | NAIA   | -11.89 |  -5.99 |  5.90 |   0.00
 721 | Indiana University Southeast                       | NAIA   | -11.92 |  -6.00 |  5.91 |   0.00
 722 | Trine University                                   | D3     | -11.94 |  -6.04 |  5.90 |   0.00
 723 | Fort Valley State University                       | D2     | -11.96 |  -6.00 |  5.96 |   0.00
 724 | Univ. of Hawaii, Hilo                              | D2     | -11.99 |  -5.99 |  6.00 |   0.07
 725 | West Virginia Wesleyan College                     | D2     | -12.00 |  -6.03 |  5.97 |   0.00
 726 | University of Puerto Rico, Bayamon                 | D2     | -12.00 |  -5.99 |  6.01 |   0.00
 727 | Randolph College                                   | D3     | -12.01 |  -6.03 |  5.98 |   0.00
 728 | Moravian College                                   | D3     | -12.05 |  -6.03 |  6.02 |   0.00
 729 | Louisiana State University, Alexandria             | NAIA   | -12.05 |  -6.01 |  6.04 |   0.10
 730 | Bentley University                                 | D2     | -12.07 |  -6.08 |  5.99 |   0.00
 731 | Smith College                                      | D3     | -12.10 |  -6.02 |  6.08 |   0.00
 732 | Roger Williams University                          | D3     | -12.13 |  -6.06 |  6.07 |   0.00
 733 | Shawnee State (Ohio)                               | NAIA   | -12.14 |  -6.05 |  6.09 |   0.00
 734 | Pratt Institute of Technology                      | D3     | -12.17 |  -6.07 |  6.10 |   0.00
 735 | Univ. of Puerto Rico, Piedras                      | D2     | -12.17 |  -6.06 |  6.11 |   0.00
 736 | Shepherd University                                | D2     | -12.17 |  -6.23 |  5.94 |   0.00
 737 | Columbia College (S.C.)                            | NAIA   | -12.17 |  -6.07 |  6.10 |   0.00
 738 | Chaminade University                               | D2     | -12.20 |  -6.10 |  6.10 |   0.16
 739 | Friends (Kan.)                                     | NAIA   | -12.24 |  -6.08 |  6.16 |   0.00
 740 | Pikeville (Ky.)                                    | NAIA   | -12.30 |  -6.12 |  6.18 |   0.00
 741 | Winston-Salem State                                | D2     | -12.30 |  -6.13 |  6.16 |   0.00
 742 | Maryville College (Tenn.)                          | D3     | -12.30 |  -6.12 |  6.18 |   0.00
 743 | Ave Maria University                               | NAIA   | -12.30 |  -6.14 |  6.16 |   0.00
 744 | St. Ambrose University (Iowa)                      | NAIA   | -12.34 |  -6.24 |  6.10 |   0.00
 745 | Taylor (Ind.)                                      | NAIA   | -12.34 |  -6.19 |  6.15 |   0.00
 746 | Clarion University of Pennsylvania                 | D2     | -12.35 |  -6.17 |  6.18 |   0.00
 747 | Concordia University (Neb.)                        | NAIA   | -12.44 |  -6.19 |  6.24 |   0.00
 748 | Judson College                                     | NAIA   | -12.49 |  -6.32 |  6.17 |   0.00
 749 | Dickinson College                                  | D3     | -12.51 |  -6.24 |  6.26 |   0.00
 750 | Univ. of St. Francis (Ind.)                        | NAIA   | -12.51 |  -6.15 |  6.36 |   0.00
 751 | Kingsborough Community College                     | D3     | -12.52 |  -6.63 |  5.89 |   0.00
 752 | Rose-Hulman Institute of Technology                | D3     | -12.52 |  -6.27 |  6.26 |   0.00
 753 | Univ. of Wisconsin, Oshkosh                        | D3     | -12.57 |  -6.26 |  6.31 |   0.00
 754 | Lebanon Valley College                             | D3     | -12.58 |  -6.27 |  6.31 |   0.00
 755 | College of the Southwest                           | NAIA   | -12.64 |  -6.30 |  6.34 |   0.00
 756 | LaGrange College                                   | D3     | -12.64 |  -6.29 |  6.35 |   0.00
 757 | Univ. of St. Francis (Ill.)                        | NAIA   | -12.65 |  -6.38 |  6.28 |   0.00
 758 | Springfield College                                | D3     | -12.68 |  -6.42 |  6.27 |   0.00
 759 | Grand View University                              | NAIA   | -12.71 |  -6.31 |  6.39 |   0.00
 760 | Indiana Tech                                       | NAIA   | -12.73 |  -6.35 |  6.38 |   0.00
 761 | Saint Mary's University of Minnesota               | D3     | -12.75 |  -6.36 |  6.39 |   0.00
 762 | Loras College                                      | D3     | -12.77 |  -6.33 |  6.43 |   0.00
 763 | Robert Morris University (Illinois)                | NAIA   | -12.78 |  -6.38 |  6.39 |   0.00
 764 | Misericordia University                            | D3     | -12.78 |  -6.41 |  6.37 |   0.00
 765 | Sul Ross State                                     | D3     | -12.79 |  -6.42 |  6.36 |   0.00
 766 | Piedmont College                                   | D3     | -12.83 |  -6.41 |  6.42 |   0.00
 767 | Principia College                                  | D3     | -12.83 |  -6.39 |  6.44 |   0.00
 768 | Goucher College                                    | D3     | -12.84 |  -6.42 |  6.42 |   0.00
 769 | Northwestern College (Iowa)                        | NAIA   | -12.88 |  -6.42 |  6.45 |   0.00
 770 | College of Staten Island                           | D3     | -12.89 |  -6.43 |  6.46 |   0.00
 771 | Hastings College                                   | NAIA   | -12.89 |  -6.49 |  6.40 |   0.00
 772 | University of the Southwest                        | NAIA   | -12.96 |  -6.46 |  6.51 |   0.00
 773 | Belmont Abbey College                              | D2     | -12.97 |  -6.47 |  6.50 |   0.00
 774 | Franklin College                                   | D3     | -12.99 |  -6.45 |  6.54 |   0.00
 775 | Lawrence Tech                                      | NAIA   | -13.01 |  -6.50 |  6.51 |   0.00
 776 | York College (Pennsylvania)                        | D3     | -13.04 |  -6.52 |  6.52 |   0.00
 777 | Daemen College                                     | D2     | -13.06 |  -6.59 |  6.47 |   0.00
 778 | Colby-Sawyer College                               | D3     | -13.08 |  -6.58 |  6.50 |   0.00
 779 | East Stroudsburg University of Pennsylvania        | D2     | -13.12 |  -6.63 |  6.49 |   0.00
 780 | Lake Forest College                                | D3     | -13.13 |  -6.58 |  6.55 |   0.00
 781 | Edgewood College                                   | D3     | -13.14 |  -6.61 |  6.53 |   0.00
 782 | Salem College                                      | D3     | -13.15 |  -6.57 |  6.58 |   0.00
 783 | Hamline University                                 | D3     | -13.16 |  -6.56 |  6.59 |   0.00
 784 | Union College (New York)                           | D3     | -13.19 |  -6.56 |  6.64 |   0.00
 785 | Westminster College (PA)                           | D3     | -13.22 |  -6.64 |  6.58 |   0.00
 786 | Alvernia University                                | D3     | -13.24 |  -6.60 |  6.64 |   0.00
 787 | Fairmont State University                          | D2     | -13.25 |  -6.64 |  6.61 |   0.00
 788 | Messiah College                                    | D3     | -13.26 |  -6.65 |  6.62 |   0.00
 789 | Adrian College                                     | D3     | -13.28 |  -6.63 |  6.65 |   0.00
 790 | Rochester Institute of Technology                  | D3     | -13.29 |  -6.63 |  6.66 |   0.00
 791 | Doane College                                      | NAIA   | -13.29 |  -6.68 |  6.61 |   0.00
 792 | Heidelberg College                                 | D3     | -13.31 |  -6.68 |  6.63 |   0.00
 793 | University of the Southwest                        | NAIA   | -13.38 |  -6.75 |  6.62 |   0.00
 794 | Bloomsburg University of Pennsylvania              | D2     | -13.38 |  -6.79 |  6.59 |   0.00
 795 | Bethany College (Kan.)                             | NAIA   | -13.42 |  -6.67 |  6.75 |   0.00
 796 | Regis College                                      | D3     | -13.45 |  -6.80 |  6.66 |   0.00
 797 | Marietta College                                   | D3     | -13.45 |  -6.79 |  6.66 |   0.00
 798 | LeTourneau University                              | D3     | -13.47 |  -6.72 |  6.76 |   0.00
 799 | Univ. of Virginia's College at Wise                | D2     | -13.48 |  -6.72 |  6.75 |   0.00
 800 | Wittenberg University                              | D3     | -13.48 |  -6.70 |  6.78 |   0.00
 801 | Saint Joseph's College (IN)                        | D2     | -13.52 |  -6.79 |  6.72 |   0.00
 802 | Southern Virginia University                       | D3     | -13.55 |  -6.76 |  6.79 |   0.00
 803 | Asbury (Ky.)                                       | NAIA   | -13.55 |  -6.75 |  6.80 |   0.00
 804 | Stevens Institute of Technology                    | D3     | -13.56 |  -6.79 |  6.77 |   0.00
 805 | Wheaton College (Massachusetts)                    | D3     | -13.57 |  -6.76 |  6.81 |   0.00
 806 | Nazareth College                                   | D3     | -13.58 |  -6.84 |  6.74 |   0.00
 807 | Lindenwood University (Illinois)                   | NAIA   | -13.58 |  -6.72 |  6.87 |   0.00
 808 | Alma College                                       | D3     | -13.60 |  -6.70 |  6.90 |   0.00
 809 | Bethel University (Tenn.)                          | NAIA   | -13.61 |  -6.83 |  6.79 |   0.00
 810 | Cheyney University                                 | D2     | -13.64 |  -6.78 |  6.86 |   0.00
 811 | Bluefield College                                  | NAIA   | -13.67 |  -6.82 |  6.85 |   0.00
 812 | Bethel (Ind.)                                      | NAIA   | -13.68 |  -6.77 |  6.91 |   0.00
 813 | Millikin University                                | D3     | -13.72 |  -6.93 |  6.79 |   0.00
 814 | Hollins University                                 | D3     | -13.74 |  -6.86 |  6.88 |   0.00
 815 | Guilford College                                   | D3     | -13.75 |  -6.85 |  6.90 |   0.00
 816 | Calumet-St. Joseph (Ind.)                          | NAIA   | -13.77 |  -6.88 |  6.89 |   0.00
 817 | York College (New York)                            | D3     | -13.79 |  -6.89 |  6.90 |   0.00
 818 | Univ. of Maryland Eastern Shore                    | D1     | -13.81 |  -6.88 |  6.93 |   0.00
 819 | Macalester College                                 | D3     | -13.81 |  -6.90 |  6.92 |   0.00
 820 | State University College at Oswego                 | D3     | -13.83 |  -6.90 |  6.93 |   0.00
 821 | Alfred University                                  | D3     | -13.90 |  -6.87 |  7.03 |   0.00
 822 | Bryn Mawr College                                  | D3     | -13.92 |  -6.96 |  6.96 |   0.00
 823 | Bowie State University                             | D2     | -13.97 |  -6.99 |  6.98 |   0.00
 824 | Grove City College                                 | D3     | -14.00 |  -6.94 |  7.05 |   0.00
 825 | Virginia Wesleyan College                          | D3     | -14.01 |  -6.99 |  7.02 |   0.00
 826 | Loyola University New Orleans                      | NAIA   | -14.02 |  -7.06 |  6.96 |   0.00
 827 | Univ. of Wisconsin, Stevens Point                  | D3     | -14.06 |  -7.13 |  6.93 |   0.00
 828 | Missouri Baptist                                   | NAIA   | -14.20 |  -7.09 |  7.11 |   0.00
 829 | North Central College                              | D3     | -14.23 |  -7.08 |  7.15 |   0.02
 830 | Susquehanna University                             | D3     | -14.25 |  -7.09 |  7.16 |   0.00
 831 | Indiana University East                            | NAIA   | -14.25 |  -7.11 |  7.15 |   0.00
 832 | Hope International University                      | NAIA   | -14.26 |  -7.12 |  7.14 |   0.00
 833 | Capital University                                 | D3     | -14.31 |  -7.12 |  7.19 |   0.00
 834 | Gwynedd Mercy University                           | D3     | -14.34 |  -7.16 |  7.19 |   0.00
 835 | Albion College                                     | D3     | -14.37 |  -7.20 |  7.17 |   0.00
 836 | SUNY Purchase                                      | D3     | -14.37 |  -7.17 |  7.20 |   0.00
 837 | Union College, Kentucky                            | NAIA   | -14.38 |  -7.18 |  7.20 |   0.00
 838 | Lane College                                       | D2     | -14.39 |  -7.21 |  7.18 |   0.00
 839 | Penn State Berks                                   | D3     | -14.39 |  -7.25 |  7.15 |   0.00
 840 | Oneonta State                                      | D3     | -14.41 |  -7.27 |  7.14 |   0.00
 841 | Illinois Wesleyan University                       | D3     | -14.42 |  -7.32 |  7.10 |   0.00
 842 | St. Louis College of Pharmacy                      | NAIA   | -14.42 |  -7.12 |  7.31 |   0.00
 843 | King's College (Pennsylvania)                      | D3     | -14.44 |  -7.25 |  7.18 |   0.00
 844 | University of Minnesota, Crookston                 | D2     | -14.44 |  -7.24 |  7.21 |   0.00
 845 | College of Saint Mary                              | NAIA   | -14.46 |  -7.28 |  7.18 |   0.00
 846 | Alderson Broaddus College                          | D2     | -14.47 |  -7.22 |  7.25 |   0.00
 847 | Point University                                   | NAIA   | -14.48 |  -7.23 |  7.26 |   0.00
 848 | Arcadia University                                 | D3     | -14.52 |  -7.20 |  7.32 |   0.00
 849 | Penn State Abington                                | D3     | -14.54 |  -7.27 |  7.27 |   0.00
 850 | Olivet College, MI                                 | D3     | -14.55 |  -7.24 |  7.31 |   0.00
 851 | Fairleigh Dickinson University, College at Florham | D3     | -14.60 |  -7.35 |  7.25 |   0.00
 852 | Drew University                                    | D3     | -14.62 |  -7.32 |  7.30 |   0.00
 853 | Wells College                                      | D3     | -14.76 |  -7.34 |  7.42 |   0.00
 854 | Medaille College                                   | D3     | -14.86 |  -7.35 |  7.51 |   0.00
 855 | Baldwin-Wallace College                            | D3     | -14.88 |  -7.47 |  7.41 |   0.00
 856 | Concord University                                 | D2     | -14.90 |  -7.42 |  7.48 |   0.00
 857 | Lawrence University                                | D3     | -14.93 |  -7.40 |  7.53 |   0.00
 858 | Concordia University (Wisconsin)                   | D3     | -14.99 |  -7.51 |  7.48 |   0.00
 859 | Salve Regina University                            | D3     | -15.12 |  -7.50 |  7.62 |   0.00
 860 | North Park University                              | D3     | -15.24 |  -7.59 |  7.65 |   0.00
 861 | Curry College                                      | D3     | -15.25 |  -7.62 |  7.63 |   0.00
 862 | Simpson College                                    | D3     | -15.26 |  -7.76 |  7.51 |   0.00
 863 | Midland Lutheran (Neb.)                            | NAIA   | -15.30 |  -7.60 |  7.70 |   0.00
 864 | Univ. of Wisconsin, Stout                          | D3     | -15.31 |  -7.67 |  7.64 |   0.00
 865 | Lynchburg College                                  | D3     | -15.32 |  -7.64 |  7.68 |   0.00
 866 | Livingstone College                                | D2     | -15.33 |  -7.69 |  7.64 |   0.00
 867 | Fayetteville State University                      | D2     | -15.34 |  -7.63 |  7.71 |   0.00
 868 | Spring Hill (Ala.)                                 | NAIA   | -15.34 |  -7.71 |  7.64 |   0.00
 869 | Emory & Henry College                              | D3     | -15.35 |  -7.66 |  7.69 |   0.00
 870 | King University (Tenn.)                            | D2     | -15.38 |  -7.67 |  7.70 |   0.00
 871 | Rust College                                       | D3     | -15.39 |  -7.66 |  7.73 |   0.00
 872 | Central Christian College                          | NAIA   | -15.39 |  -7.67 |  7.72 |   0.00
 873 | Mills College (Calif.)                             | D3     | -15.40 |  -7.68 |  7.72 |   0.00
 874 | Albany State, Georgia                              | D2     | -15.41 |  -7.69 |  7.72 |   0.00
 875 | Univ. of Wisconsin, River Falls                    | D3     | -15.43 |  -7.73 |  7.70 |   0.00
 876 | Westminster College (Missouri)                     | D3     | -15.48 |  -7.70 |  7.78 |   0.00
 877 | State University College at Cortland               | D3     | -15.50 |  -7.73 |  7.77 |   0.00
 878 | William Peace University                           | D3     | -15.51 |  -7.73 |  7.77 |   0.00
 879 | Hood College                                       | D3     | -15.59 |  -7.78 |  7.81 |   0.00
 880 | Averett University                                 | D3     | -15.60 |  -7.78 |  7.81 |   0.00
 881 | Bard College                                       | D3     | -15.64 |  -7.82 |  7.82 |   0.00
 882 | Le Moyne-Owen College                              | D2     | -15.74 |  -7.87 |  7.87 |   0.00
 883 | St. John Fisher College                            | D3     | -15.75 |  -8.01 |  7.74 |   0.00
 884 | McDaniel College                                   | D3     | -15.83 |  -7.95 |  7.88 |   0.00
 885 | Southern Wesleyan University                       | D2     | -15.87 |  -7.92 |  7.95 |   0.00
 886 | Millersville University of Pennsylvania            | D2     | -15.89 |  -7.97 |  7.92 |   0.00
 887 | Wentworth Institute of Technology                  | D3     | -15.89 |  -7.86 |  8.03 |   0.00
 888 | Muskingum College                                  | D3     | -15.89 |  -7.95 |  7.94 |   0.00
 889 | Emmanuel College (Ga.)                             | D2     | -15.90 |  -7.93 |  7.97 |   0.00
 890 | Louisiana State University, Shreveport             | NAIA   | -15.90 |  -7.91 |  8.00 |   0.00
 891 | Yeshiva University                                 | D3     | -15.93 |  -7.95 |  7.98 |   0.00
 892 | Saint Vincent College                              | D3     | -16.05 |  -8.02 |  8.03 |   0.00
 893 | Albright College                                   | D3     | -16.05 |  -8.02 |  8.03 |   0.00
 894 | Transylvania University                            | D3     | -16.06 |  -8.06 |  8.00 |   0.00
 895 | La Roche College                                   | D3     | -16.07 |  -7.96 |  8.11 |   0.00
 896 | Stevenson University                               | D3     | -16.08 |  -8.02 |  8.06 |   0.00
 897 | Oakland City University                            | D2     | -16.11 |  -8.06 |  8.05 |   0.00
 898 | Washington & Jefferson College                     | D3     | -16.11 |  -8.06 |  8.05 |   0.00
 899 | Ripon College                                      | D3     | -16.14 |  -8.00 |  8.14 |   0.00
 900 | Texas A&M University, Texarkana                    | NAIA   | -16.18 |  -8.12 |  8.06 |   0.00
 901 | Tougaloo College                                   | NAIA   | -16.23 |  -8.09 |  8.14 |   0.00
 902 | Ursuline College                                   | D2     | -16.28 |  -8.05 |  8.22 |   0.00
 903 | Shippensburg University of Pennsylvania            | D2     | -16.31 |  -8.13 |  8.18 |   0.00
 904 | Eastern University                                 | D3     | -16.33 |  -8.18 |  8.15 |   0.00
 905 | Our Lady of the Lake University                    | NAIA   | -16.49 |  -8.27 |  8.21 |   0.00
 906 | Alverno College                                    | D3     | -16.50 |  -8.23 |  8.27 |   0.00
 907 | Stephens College                                   | NAIA   | -16.52 |  -8.24 |  8.28 |   0.00
 908 | Virginia Union University                          | D2     | -16.57 |  -8.31 |  8.26 |   0.00
 909 | Martin Luther (Minn.)                              | D3     | -16.70 |  -8.31 |  8.39 |   0.00
 910 | Keuka College                                      | D3     | -16.70 |  -8.34 |  8.36 |   0.00
 911 | Notre Dame de Namur                                | D2     | -16.78 |  -8.37 |  8.40 |   0.00
 912 | Centenary College (Louisiana)                      | D3     | -16.84 |  -8.43 |  8.42 |   0.00
 913 | Knox College                                       | D3     | -16.94 |  -8.42 |  8.52 |   0.00
 914 | Elizabeth City State University                    | D2     | -16.98 |  -8.54 |  8.43 |   0.00
 915 | Roosevelt University                               | NAIA   | -16.98 |  -8.47 |  8.51 |   0.00
 916 | Monmouth College                                   | D3     | -17.04 |  -8.52 |  8.52 |   0.00
 917 | Central State University, OH                       | D2     | -17.09 |  -8.55 |  8.55 |   0.00
 918 | Penn State Harrisburg                              | D3     | -17.20 |  -8.57 |  8.63 |   0.00
 919 | Concordia College, Moorhead                        | D3     | -17.25 |  -8.59 |  8.66 |   0.00
 920 | Wisconsin Lutheran College                         | D3     | -17.31 |  -8.64 |  8.67 |   0.00
 921 | Benedictine University (Illinois)                  | D3     | -17.37 |  -8.75 |  8.62 |   0.00
 922 | Manchester College                                 | D3     | -17.47 |  -8.74 |  8.72 |   0.00
 923 | Kutztown University of Pennsylvania                | D2     | -17.57 |  -8.89 |  8.68 |   0.00
 924 | Univ. of Massachusetts, Boston                     | D3     | -17.61 |  -8.77 |  8.84 |   0.00
 925 | Mary Baldwin College                               | D3     | -17.89 |  -8.93 |  8.97 |   0.00
 926 | Beloit College                                     | D3     | -17.96 |  -8.97 |  8.99 |   0.00
 927 | Kentucky Wesleyan College                          | D2     | -18.02 |  -8.97 |  9.04 |   0.00
 928 | Bethany Lutheran College                           | D3     | -18.07 |  -9.06 |  9.01 |   0.00
 929 | Univ. of the Ozarks (Arkansas)                     | D3     | -18.14 |  -9.07 |  9.06 |   0.00
 930 | Trinity College (District of Columbia)             | D3     | -18.19 |  -9.07 |  9.13 |   0.00
 931 | Lycoming College                                   | D3     | -18.22 |  -9.10 |  9.12 |   0.00
 932 | Worcester State University                         | D3     | -18.29 |  -9.07 |  9.23 |   0.00
 933 | Greenville College                                 | D3     | -18.31 |  -9.13 |  9.18 |   0.00
 934 | North Central University (Minnesota)               | D3     | -18.42 |  -9.15 |  9.27 |   0.00
 935 | Frostburg State University                         | D3     | -18.49 |  -9.24 |  9.25 |   0.00
 936 | Lancaster Bible College                            | D3     | -18.85 |  -9.40 |  9.44 |   0.00
 937 | Ferrum College                                     | D3     | -18.98 |  -9.47 |  9.51 |   0.00
 938 | Penn College of Technology                         | D3     | -19.44 |  -9.73 |  9.72 |   0.00
 939 | Delaware Valley College                            | D3     | -19.69 |  -9.86 |  9.83 |   0.00
 940 | Greensboro College                                 | D3     | -19.92 |  -9.94 |  9.98 |   0.00
 941 | Wesleyan College (Georgia)                         | D3     | -20.08 | -10.03 | 10.05 |   0.00
 942 | St. Catharine College                              | NAIA   | -20.18 |  -9.93 | 10.26 |   0.00
 943 | Fontbonne College                                  | D3     | -20.45 | -10.24 | 10.22 |   0.00
 944 | Blackburn College                                  | D3     | -20.90 | -10.41 | 10.49 |   0.00
 945 | Louisiana College                                  | D3     | -20.96 | -10.45 | 10.51 |   0.00
 946 | Bryn Athyn                                         | D3     | -23.07 | -11.56 | 11.51 |   0.00
 947 | College of Saint Elizabeth                         | D3     | -25.96 | -12.94 | 13.02 |   0.00
(947 rows)

COPY 947
COMMIT
