rk,player,team,str
1767,Hannah Gamage,Lipscomb University,0.28
1768,Marisa Anthony,Appalachian State University,0.28
1769,Cam Kincaid,Montana,0.28
1770,Maddie Buxton,Colorado State University,0.28
1771,Kayla Price,Morgan State University,0.28
1772,Tara McElroy,University of Memphis,0.28
1773,Lindsey Post,Sacred Heart University,0.28
1774,Nynke Van Der Goot,University of Detroit Mercy,0.27
1775,Maggie O'Meara,Utah State University,0.27
1776,Yasmin Doost,Gardner-Webb University,0.27
1777,Sophia Bott,University of Washington,0.27
1778,Elle Taylor,U.S. Military Academy,0.27
1779,Taylor Nederlander,George Washington University,0.27
1780,Shea Brodsky,Binghamton University,0.27
1781,Ana Ortiz,Campbell University,0.27
1782,Grace Hyde,Butler University,0.26
1783,Hunter Hall,UNC Asheville,0.26
1784,Lee Levy,Rutgers University,0.26
1785,Gabriella Spindler,U.S. Military Academy,0.26
1786,Oana Manole,Univ. of Illinois at Chicago,0.26
1787,Sade Atkinson,Tulane University,0.26
1788,Arina Alilueva,Morgan State University,0.26
1789,Fabiola Cardoso,Univ. of Arkansas Pine Bluff,0.26
1790,Anika Novacek,Fordham University,0.26
1791,Andrea Macchiavello,Norfolk State University,0.26
1792,Nataliya Naumova,University of Delaware,0.26
1793,Macarena Acosta,Stephen F. Austin,0.26
1794,Natalia Abdalla,University of Cincinnati,0.26
1795,Adriana Wojakowska,Colorado State University,0.26
1796,Nicole Chris,Fairleigh Dickinson University,0.25
1797,Amanda Studnicki,University of Delaware,0.25
1798,Courtney Lubbers,Western Illinois University,0.25
1799,Aleeza Kanner,Marquette,0.24
1800,Mareli Sanchez,Wofford,0.24
1801,Rheanna Morehart,Northern Kentucky University,0.24
1802,Julianna Heino,Youngstown State University,0.24
1803,Dominique Beauvais,Weber State,0.24
1804,Taler Brazell,U.S. Military Academy,0.24
1805,Jenny White,Drexel University,0.24
1806,Nicole Aragones,Fairfield University,0.24
1807,Stella Peisakhaova,Niagara University,0.24
1808,Teodora Stefanovic,Lamar University,0.24
1809,Maddy Adams,Duquesne University,0.23
1810,Noelle Kaufmann,U.S. Naval Academy,0.23
1811,Harley Hutchison,Bowling Green State University,0.23
1812,Cassidy Branstine,UC Irvine,0.23
1813,Sadley St. Amant,Jacksonville State University,0.23
1814,Allison Hansen,George Washington University,0.23
1815,Matilda Rose Tench,UTEP,0.23
1816,Siriporn Phakamad,Jackson State University,0.23
1817,Kathleen Uy,University of Rhode Island,0.23
1818,Melissa Esguerra,East Tennessee State University,0.23
1819,Kirsten Scott,University at Albany,0.23
1820,Nicole Parker,Longwood University,0.23
1821,Julia Norlin,Loyola Marymount University,0.23
1822,Erin Maguire,Western Carolina University,0.23
1823,Laura Gutierrez,Idaho State University,0.23
1824,Marisa Quevedo,Seton Hall University,0.22
1825,Evelyn Youel,Northern Illinois University,0.22
1826,Abbie Mather,Belmont University,0.22
1827,Daniela Garcia-Diaz,Univ. of Texas at San Antonio,0.22
1828,Laura Ambrozic,"Univ. of Maryland, Baltimore County",0.22
1829,Maria Ortiz,Niagara University,0.22
1830,Haley Powell,Mercer University,0.22
1831,Cristina Martin,Kennesaw State University,0.22
1832,Melika LeBlanc,Univ. of Illinois at Chicago,0.22
1833,Amryn Soldier,UNC Asheville,0.22
1834,Haley Ballinger,Louisiana Tech University,0.22
1835,No Player,Lipscomb University,0.22
1836,Audra Bell,Howard University,0.22
1837,Claudia Ortiz,Campbell University,0.22
1838,Mia Brandt,New Mexico State University,0.22
1839,Jennifer DeLuca,Providence College,0.22
1840,Chanel Scudiero,Illinois State University,0.21
1841,Katie Seitz,Marist College,0.21
1842,Ivana Boberic,Alcorn State University,0.21
1843,Dhanielly Quevedo,Stephen F. Austin,0.21
1844,Briana Leonard,Bryant University,0.21
1845,Rebecca Breland,Temple University,0.21
1846,Sara Mitrovic,Duquesne University,0.21
1847,Kimberly Milla,University of Delaware,0.21
1848,Eliizabeth Perez,Univ. of Arkansas Pine Bluff,0.21
1849,Sydney Power,Northern Kentucky University,0.21
1850,Ashley Ta,Niagara University,0.21
1851,Raquel Montalvo,Eastern Kentucky University,0.21
1852,Matea Roki,Chicago State University,0.21
1853,Dana Shannon,"Univ. of Wisconsin, Milwaukee",0.21
1854,Meredith Heitland,University of Hartford,0.21
1855,Olivia Hogan,Providence College,0.21
1856,Kathrin Waidner,University of Southern Mississippi,0.21
1857,Mandy Marchant,Univ. of Dayton,0.20
1858,Megan Govi,Portland State University,0.20
1859,Jane Awad,George Mason University,0.20
1860,Cassidy Crawford,Univ. of Central Arkansas,0.20
1861,Chassidy King,University at Albany,0.20
1862,Madison Shoemaker,Seton Hall University,0.20
1863,Olivia Lacy-Thompson,George Mason University,0.20
1864,Natalie Duran,Southeastern Louisiana University,0.20
1865,Nicole Rydzewski,Sacred Heart University,0.20
1866,Lindsey Bennet,Univ. of Northern Colorado,0.20
1867,Nicole Tekelova,Alabama State University,0.20
1868,Raquel Argenal,UMKC,0.19
1869,Linnea Sjoberg,Bryant University,0.19
1870,Zuzanna Stelmaszak,Duquesne University,0.19
1871,Alejandra Gil,Furman University,0.19
1872,Tori Turner,Wright State University,0.19
1873,Jennifer Christhilf,"Univ. of Maryland, Baltimore County",0.19
1874,Ffion Davies,South Dakota State,0.19
1875,Florencia Magni,South Dakota State,0.19
1876,Erin Strachan,University of Colorado,0.18
1877,Ximena Puentes,Oral Roberts University,0.18
1878,Danielle Gryckiewicz,St. Francis Univ. (Pennsylvania),0.18
1879,Daphne Visscher,UTEP,0.18
1880,Samantha Mayer,IUPUI,0.18
1881,Elizabeth Guy,Oakland University,0.18
1882,Tamilla Vaksman,UC Riverside,0.18
1883,Ashley Monaco,Creighton University,0.18
1884,Ines Teixeira,Univ. of San Francisco,0.18
1885,Alejandra Barcelo,Eastern Michigan University,0.17
1886,Ekaterina Donetskova,Missouri State University,0.17
1887,Anastasija Trubich,McNeese State University,0.17
1888,Ana. Reshetnikova,Western Michigan University,0.17
1889,Marissa Baca,Univ. of Northern Colorado,0.17
1890,Holly Monahan,Washington State University,0.17
1891,Elif Gabb,South Dakota State,0.17
1892,Madison Porter,Colorado State University,0.17
1893,Abigail Madrigal,Wright State University,0.17
1894,Mila Majtan,Coastal Carolina University,0.17
1895,Amanda Noonan,Creighton University,0.17
1896,Katherine Long,University of Hartford,0.17
1897,Faith Huckabee,Chicago State University,0.17
1898,Melissa Gerritsen,Eastern Kentucky University,0.17
1899,Caroline Andersen,Iowa State University,0.17
1900,Barbara Carey,Seattle University,0.16
1901,Brittany Pilkington,George Mason University,0.16
1902,Abigail Dekkinga,Northern Illinois University,0.16
1903,Megan Mullen,Appalachian State University,0.16
1904,Mariam Skhirtladze,St. Bonaventure University,0.16
1905,Tamara Blum,Oakland University,0.16
1906,Abby Farrel,Lehigh University,0.16
1907,Anna Pelak,Longwood University,0.16
1908,Bridget Liddell,Elon University,0.16
1909,Andjela Brguljan,Univ. of Evansville,0.15
1910,Emily Stefancic,Northern Illinois University,0.15
1911,Grace Sarver,Radford University,0.15
1912,Abby Bacharach,Cal Poly,0.15
1913,Mitsuki Fukamachi,Siena College,0.15
1914,Teodora Stanciu,Gardner-Webb University,0.15
1915,Lindsey Whitehead,Belmont University,0.15
1916,Chrissie Hoolahan,Univ. of Northern Colorado,0.15
1917,Melissa Martin,Southeast Missouri State,0.15
1918,Jennifer Gates,Northern Illinois University,0.15
1919,Laura Theus,Idaho State University,0.15
1920,Melissa Kromer,Lipscomb University,0.15
1921,Sam Anderson,Creighton University,0.15
1922,Madison Cohen,Akron,0.15
1923,emily hughes,Loyola College (Maryland),0.15
1924,Madelyn Weltzin,Idaho State University,0.15
1925,Emma Burgess,Providence College,0.14
1926,Kayleigh Hall,University of Toledo,0.14
1927,Karla Dulay,UC Riverside,0.14
1928,Ariana Launie,Quinnipiac University,0.14
1929,Nancy Zonneveld,Long Island University (Brooklyn),0.14
1930,adriana armendariz,Monmouth University,0.14
1931,Sophie Allen-Fisher,Univ. of North Dakota,0.14
1932,Suzanna Stapler,Belmont University,0.14
1933,Lisa Ventimiglia,Marist College,0.14
1934,Eva Sung,U.S. Military Academy,0.14
1935,Doris Aleksovska,University at Buffalo,0.14
1936,Gaby Fifer,Univ. of Evansville,0.14
1937,Sruthi Kamprath,Mount St. Mary's University,0.14
1938,Shantal Blackwood,Florida A&M University,0.14
1939,Andrada Gordan,Oral Roberts University,0.14
1940,Rachel Sutton,Butler University,0.14
1941,Kamile Stadalninkaite,Eastern Illinois University,0.13
1942,Emily Witt,Bowling Green State University,0.13
1943,Catherine Orfanos,Montana,0.13
1944,Anne Marie Devlin,Saint Joseph's University,0.13
1945,Vanessa Tavarez,Austin Peay State University,0.13
1946,Katia Jordan,Nicholls State University,0.13
1947,Mina Milovic,Univ. of Evansville,0.13
1948,Suzaan Stoltz,Murray State University,0.13
1949,Beatriz Flores,University of Idaho,0.13
1950,Sruthi Kamprath,Mount St. Mary's University,0.13
1951,Kelly Mulquin,Saint Joseph's University,0.13
1952,Marie-Pier Thiffault,New Mexico State University,0.13
1953,Cassidy Cruz,Lehigh University,0.13
1954,Brittini Jentz,St. Francis Univ. (Pennsylvania),0.13
1955,alexis dean,Florida A&M University,0.13
1956,Alek Savic,Morehead State University,0.13
1957,Bianca Derrick,Hofstra University,0.13
1958,Abby Martinez,University of Delaware,0.13
1959,Alexandra Kroguis,Villanova University,0.13
1960,Angelina Philipova,Montana State University-Bozeman,0.13
1961,Caroline Konigsfeldt,Long Island University (Brooklyn),0.13
1962,Miarian Mitaishvili,Hampton University,0.13
1963,Haley O'Connor,U.S. Military Academy,0.13
1964,Nicole Cyterski,Providence College,0.13
1965,Dakota Brown,South Carolina State,0.12
1966,Riley Nizzi,Kansas State,0.12
1967,Katrina Domingo,Eastern Washington University,0.12
1968,Mirelva Colon,Marist College,0.12
1969,Camara Davis,"Southern University, Baton Rouge",0.12
1970,Rachel Rohinsky,Lafayette College,0.12
1971,Christel Amsallem,University of Texas-Pan American,0.12
1972,Jana Schober,Cleveland State University,0.12
1973,Charlotte Tonjann,"Univ. of Maryland, Baltimore County",0.12
1974,Kate Pettee,Villanova University,0.12
1975,Daria Labintseva,University of the Pacific (California),0.12
1976,Mollie Cooper,Colorado State University,0.12
1977,Camila Diaz,St. Francis Univ. (Pennsylvania),0.12
1978,A. Nixon,Lafayette College,0.12
1979,Carley Hatcliff,U.S. Air Force Academy,0.12
1980,Rymma Maslova,University of South Dakota,0.12
1981,Morgan Taylor,"Southern University, Baton Rouge",0.12
1982,Alina Schibol,IPFW,0.12
1983,Sierra Halverson,"Southern Illinois, Edwardsville",0.12
1984,Danielle Donahue,Northern Kentucky University,0.12
1985,Dominika Hadnadova,Eastern Kentucky University,0.12
1986,Ewa Telenga,Campbell University,0.12
1987,Carly Peck,Univ. of Dayton,0.12
1988,Jana Hueckinghaus,Kennesaw State University,0.12
1989,Amanda Pitocco,Providence College,0.11
1990,Patrice Casey,Delaware State University,0.11
1991,Natacha Minc,University of Texas-Pan American,0.11
1992,Hannah Kimbrough,Eastern Illinois University,0.11
1993,Yasmin Franco,UNC Greensboro,0.11
1994,Aerielle Pendleton,"Univ. of Wisconsin, Milwaukee",0.11
1995,Sam Hodges,Wagner College,0.11
1996,Bianca Strukelj,Univ. of Central Arkansas,0.11
1997,Tacy Haws-Lay,South Dakota State,0.11
1998,Emina Djukanovic,St. Francis College (New York),0.11
1999,Taylor Fay,Radford University,0.11
2000,Isabel Balsavage,"Univ. of Massachusetts, Amherst",0.11
2001,Daria Lurchenko,Arkansas State University,0.11
2002,Mikaela Pierce,Hampton University,0.11
2003,Paige Olson,Sacred Heart University,0.11
2004,Maria Coronel,Longwood University,0.11
2005,Giulia Leone,Hofstra University,0.11
2006,Ashley Monaco,Creighton University,0.11
2007,Bella Genkina,Fordham University,0.11
2008,Alyssa Singh,Siena College,0.11
2009,Agoncha Punj,Alcorn State University,0.11
2010,Gabby Leon,Manhattan College,0.11
2011,Anna Peacock,University of Rhode Island,0.11
2012,Julia Albuquerque,Troy University,0.11
2013,Mimi Yunker,Univ. of North Dakota,0.11
2014,Emily Kerr,Northwestern State University,0.11
2015,Ancia Ifill,Bethune-Cookman University,0.11
2016,Michelle Garpenlov,University of Denver,0.11
2017,Polina Dozortseva,"Southern Illinois, Carbondale",0.10
2018,Carolina Zanotta,NJIT,0.10
2019,Anna Zelechonok,Michigan State University,0.10
2020,Juliana Guevara,Oakland University,0.10
2021,Molly Matricardi,"Nebraska, Omaha",0.10
2022,Chae Bean Kang,University at Albany,0.10
2023,Olivia Nguyen,Jacksonville State University,0.10
2024,Jenna Krakau,Belmont University,0.10
2025,Brittany Dawson,Tennessee State University,0.10
2026,Arrice Robinson,Florida A&M University,0.10
2027,Farris Cunningham,Rutgers University,0.10
2028,Addie Devine,Holy Cross,0.10
2029,Senna Harris,Wagner College,0.10
2030,Christine Haraldson,University at Buffalo,0.10
2031,Alysa Straub,"Univ. of Wisconsin, Milwaukee",0.10
2032,Caroline Shearrer,UNC Asheville,0.10
2033,Irinka Toidze,Bradley University,0.10
2034,Lizzie Oosterbaan,Xavier University,0.10
2035,Mackenzie Rozell,Missouri State University,0.10
2036,Yamini Reddy,University of South Dakota,0.10
2037,Abby Duddy,Lehigh University,0.10
2038,Alicia Robinson,University of South Florida,0.10
2039,Juweria Hussain,Long Island University (Brooklyn),0.10
2040,Grace Lymer-Sullivan,Washington State University,0.10
2041,Mafalda Lhorca,Norfolk State University,0.10
2042,Nina Roell,"University of South Carolina, Upstate",0.10
2043,Amanda Lanciano,Loyola College (Maryland),0.10
2044,Katie Shepherd,Univ. of Dayton,0.10
2045,Christin Kaupper,UNC Wilmington,0.10
2046,Bailey Vandyke,Sam Houston State University,0.10
2047,Yvonne Kamegne,Norfolk State University,0.10
2048,Regina Suarez,University of the Pacific (California),0.09
2049,Claudia Marsala,Jacksonville State University,0.09
2050,Jess Heeps-Eriken,Arkansas State University,0.09
2051,Katie Sweet,Utah State University,0.09
2052,Laura Kelly,Mercer University,0.09
2053,Michelle Dassa,Quinnipiac University,0.09
2054,Maame Osei,Howard University,0.09
2055,Cheryl Kukkonen,University at Albany,0.09
2056,Mara Martinez-Santori,St. Bonaventure University,0.09
2057,Erin Blessing,Eastern Washington University,0.09
2058,Andie Mouzes,Sacramento State,0.09
2059,Carolina Lopez,Eastern Washington University,0.09
2060,Renate von Oorschodt,Towson University,0.09
2061,Kate Potapova,Alcorn State University,0.09
2062,Bridget Guenard,U.S. Military Academy,0.09
2063,Hailey Shanahan,Northern Kentucky University,0.09
2064,Nora Tan,Stanford,0.09
2065,Nicole Berkman,University of Pennsylvania,0.09
2066,Adina Ungurean-Halagian,St. Peter's University,0.09
2067,Kaila Nelson,Fairfield University,0.09
2068,Alba Rosas,NJIT,0.09
2069,rosie bird,Bryant University,0.09
2070,Dani Young,Eastern Washington University,0.09
2071,Chandler Consonery,Duquesne University,0.09
2072,Abbey Neff,IUPUI,0.09
2073,Isabela Castro,Kennesaw State University,0.09
2074,Sarah Rieckman,Gardner-Webb University,0.09
2075,Collen Beck,Delaware State University,0.09
2076,Lauren Reid,Wofford,0.09
2077,Christine Boissevain,UNC Asheville,0.09
2078,Malisa Vatanadilok,Univ. of Incarnate Word,0.09
2079,Lisa Jouravleva,Bucknell University,0.08
2080,Riley Morgan,Santa Clara University,0.08
2081,Haleigh Morgus,Loyola College (Maryland),0.08
2082,Vanessa Madrgial,Wright State University,0.08
2083,melegua king,Univ. of Maryland Eastern Shore,0.08
2084,Kate Pettee,Villanova University,0.08
2085,Jessica Silva,University of Tennessee at Martin,0.08
2086,Maria Bessmertnaya,Akron,0.08
2087,Nithila Asokaraj,University of Rhode Island,0.08
2088,Caroline Nixon,Lafayette College,0.08
2089,Rachel Jurgielewicz,Wagner College,0.08
2090,Marina Rull V,Wagner College,0.08
2091,Kelly Klein,Colgate University,0.08
2092,Margot De Haan,Troy University,0.08
2093,Arantxia Wijngaarde,Alabama State University,0.08
2094,Elysia Ortiz,Florida A&M University,0.08
2095,Tee Kassin,Grambling State University,0.08
2096,C Goede,Coppin State College,0.08
2097,Helen Abbot,Fairfield University,0.08
2098,Amber Stuhlmann,Utah State University,0.08
2099,Taylor Gurda,Sacred Heart University,0.08
2100,Stephanie Londre,"Univ. of Wisconsin, Green Bay",0.08
2101,Elizaveta Sadovnikova,University of Rhode Island,0.08
2102,Aysenil Orhon,Drexel University,0.07
2103,Ann Lauren Fiepke,Belmont University,0.07
2104,Sarah Shashura,Duquesne University,0.07
2105,Lynsey Cover,North Carolina Central University,0.07
2106,Sydney Wolfe,Univ. of Northern Iowa,0.07
2107,Alex Manolova,Univ. of Maryland Eastern Shore,0.07
2108,Alexandra Torres,Middle Tennessee State University,0.07
2109,Sydney Thomas,Prairie View A&M University,0.07
2110,Karen McKeough,Fairfield University,0.07
2111,Allie Schulte,UMKC,0.07
2112,Brittney Covington,Austin Peay State University,0.07
2113,Faith Atiso,Old Dominion University,0.07
2114,Danielle Dixon,Hampton University,0.07
2115,Sandy Lochu,Savannah State University,0.07
2116,Elizabeth Vermillion,Creighton University,0.07
2117,Daria Butorina,Jackson State University,0.07
2118,Alyssa McAndrew,Bucknell University,0.07
2119,A Senopoulos,Lafayette College,0.07
2120,Catherine Senopoulos,Lafayette College,0.07
2121,Yasmine Rashad,University of New Orleans,0.07
2122,V.J. Ganesan,UC Riverside,0.07
2123,Alese Brown,Univ. of Maryland Eastern Shore,0.07
2124,Amanda Alvarez-Bargueno,Univ. of Central Arkansas,0.07
2125,Jennifer Ho,Colgate University,0.07
2126,Brankica Orlovic,Alabama State University,0.07
2127,Lauren Doversola,St. Bonaventure University,0.07
2128,No Player 2,Hampton University,0.07
2129,Kristen Moore,Univ. of Arkansas Pine Bluff,0.07
2130,Kailyn Skjonsby,Seattle University,0.07
2131,Briana Bodner,Charlotte,0.07
2132,Alison Noll,Rider University,0.06
2133,Natalie Miller,Creighton University,0.06
2134,Haley Ilcewicz,"Southern Illinois, Edwardsville",0.06
2135,Elissa Pavelea,University of Nevada,0.06
2136,Brooke Durden,Troy University,0.06
2137,Elena Melian Puigventos,St. Peter's University,0.06
2138,Courtney Schulte,Univ. of Northern Colorado,0.06
2139,Brittany Thompson,Long Island University (Brooklyn),0.06
2140,Kailey Eaton,Butler University,0.06
2141,Tiffany Filipovich,South Dakota State,0.06
2142,Elizabeth Konan,"University of Wisconsin, Madison",0.06
2143,Angela Sabino,University of Hartford,0.06
2144,Skylar Schaar,University of Hartford,0.06
2145,Lisa Piller,Loyola Marymount University,0.06
2146,Christina Johnson,North Carolina A&T State,0.06
2147,Emily Richardson,IPFW,0.06
2148,Elizabeth Przystawski,Bradley University,0.06
2149,Faith Lee,Univ. of North Dakota,0.06
2150,Chelsi Russell,Morgan State University,0.06
2151,Jordan Rucks,University of Rhode Island,0.06
2152,Mia Ramic,North Carolina Central University,0.06
2153,Victoria Falk,U.S. Military Academy,0.06
2154,Lindsey Madnick,Colgate University,0.06
2155,Brooke Briseno,Niagara University,0.05
2156,TEAM TEAM,University of Louisiana,0.05
2157,Gabby Crofford,Western Kentucky University,0.05
2158,Devi Hasan,Weber State,0.05
2159,no player,Savannah State University,0.05
2160,Diana Mirceta,Jacksonville State University,0.05
2161,Khadijah Kenyatte,Univ. of Arkansas Pine Bluff,0.05
2162,Sara Korzeniecki,University of Nevada,0.05
2163,Michelle Erasmus,Cal State Fullerton,0.05
2164,Tiffany Barnes,NJIT,0.05
2165,Petra Jerabkova,Univ. of Maryland Eastern Shore,0.05
2166,Ama Osei,Howard University,0.05
2167,T Randolph,Prairie View A&M University,0.05
2168,Leonara Paul,Rider University,0.05
2169,Anotnia Conze,Presbyterian College,0.05
2170,Jordan Minnick,Butler University,0.05
2171,Maria Montenegro,Southeast Missouri State,0.05
2172,Claudia Ruiz,Sacred Heart University,0.05
2173,Olga Ostrovetsky,Binghamton University,0.05
2174,Molly Crum,Montana State University-Bozeman,0.05
2175,Marina Reimers,University of Portland,0.05
2176,Maria Batchinsky,Univ. of Incarnate Word,0.05
2177,Joan van Lochem,Furman University,0.05
2178,Emily Tanner,Weber State,0.05
2179,Maria Oronella,Morehead State University,0.05
2180,Emily Sneedon,University of Hartford,0.05
2181,Francisca Norregaard,Georgia Southern University,0.05
2182,Sierra Nellessen,Northern Kentucky University,0.05
2183,Daria Iurchenko,Arkansas State University,0.05
2184,Malieva Hedberg,St. Peter's University,0.05
2185,Madeline Phillips,Western Kentucky University,0.05
2186,Isabell Draper,Mount St. Mary's University,0.05
2187,Krystal Scott,Norfolk State University,0.05
2188,Dominique St. Mortier,St. Bonaventure University,0.05
2189,Ania Krawiec,Loyola College (Maryland),0.05
2190,No Player,University of Delaware,0.05
2191,Kari Rezac,Wagner College,0.05
2192,Jessica Pepa,Cal State Fullerton,0.05
2193,Abbie Grant,Kennesaw State University,0.05
2194,Gina Atanasoff,University of Rhode Island,0.04
2195,Mariya Kostyuk,Southeast Missouri State,0.04
2196,Andreea Nenu,McNeese State University,0.04
2197,Taylor Cole,Idaho State University,0.04
2198,Sajela Harlow,Howard University,0.04
2199,Cary Milanes,Valparaiso University,0.04
2200,Megan Barthels,Valparaiso University,0.04
2201,Haley Dekkinga,Northern Illinois University,0.04
2202,Kadie Hueffner,University of Oregon,0.04
2203,Natalie Penner,UC Riverside,0.04
2204,Jenna Harris,Wagner College,0.04
2205,Jovana Bojinovic,St. Francis College (New York),0.04
2206,Camille Amrani,Winthrop University,0.04
2207,Olivia Messineo,Syracuse University,0.04
2208,Abby Lewis,Wright State University,0.04
2209,Anna Tatyanich,UC Riverside,0.04
2210,Mary Walker Mixon,Gardner-Webb University,0.04
2211,Ellie Crum,Montana State University-Bozeman,0.04
2212,Erika Reagan,Siena College,0.04
2213,Natalie Phippen,Iowa State University,0.04
2214,Anabel Carbo-Estruch,Montana,0.04
2215,Logan Finnell,Loyola Marymount University,0.04
2216,Nina Barudzic,University of South Dakota,0.04
2217,A Pino,Bucknell University,0.04
2218,Alba Payeras,Southern Utah University,0.04
2219,Ella Perinovic,Western Michigan University,0.04
2220,Jovana Karac,Austin Peay State University,0.04
2221,Sabrina Tahir,Marist College,0.04
2222,Dominique McLean,Morehead State University,0.04
2223,Iva Celan,Niagara University,0.04
2224,Claire Yang,University of Idaho,0.04
2225,Hanemas Pangestu,Chicago State University,0.04
2226,Maria Vlaskina,Northwestern State University,0.04
2227,Donna Haycock,Illinois State University,0.04
2228,Beata Kull,ULM (Univ. of Louisiana at Monroe),0.04
2229,Khalia Powell,North Carolina A&T State,0.04
2230,Angela Sabino,University of Hartford,0.04
2231,Taylor Zaytoun,North Carolina State,0.04
2232,Callie Schmit,Butler University,0.04
2233,Janine Koleta,University of San Diego,0.04
2234,Renu Sharma,Eastern Michigan University,0.04
2235,Gabriela Bueno,Kennesaw State University,0.04
2236,Cailey Easdale,Towson University,0.04
2237,Alex Bryant,Fairleigh Dickinson University,0.04
2238,Taylor Briggs,Florida Atlantic University,0.04
2239,Helen Ayim,Grambling State University,0.04
2240,Sarah Stuhlmann,Fairfield University,0.04
2241,Grace Korta,Mercer University,0.04
2242,Aphrah Brokaw,Villanova University,0.03
2243,Liza Klyachkin,Mercer University,0.03
2244,no player,Norfolk State University,0.03
2245,Jamie Rogers,North Carolina Central University,0.03
2246,Elizabeth Clayton,Florida A&M University,0.03
2247,Chiara Stefanov,Arkansas State University,0.03
2248,Mela Jaglarz,Drake University,0.03
2249,Maria Moshteva,Eastern Illinois University,0.03
2250,Wiebke Boeckmann,Idaho State University,0.03
2251,Aakanksha Punj,Alcorn State University,0.03
2252,Kirstie Woodbury,Colgate University,0.03
2253,Lauren Brooker,UNC Asheville,0.03
2254,Valerija Gercar,Illinois State University,0.03
2255,Jacqueline Baude,"Nebraska, Omaha",0.03
2256,Hollie Champion,UNC Wilmington,0.03
2257,Rocine Moschella,Lafayette College,0.03
2258,Lauren Tracy,Lafayette College,0.03
2259,Jennifer Andra,UC Irvine,0.03
2260,Rachael Bridegroom,IUPUI,0.03
2261,Lauren Mullis,North Carolina Central University,0.03
2262,Chloe Jolliff,New Mexico State University,0.03
2263,Melissa Burckhartt,University of Louisiana,0.03
2264,Michelle Caravaglio,Rider University,0.03
2265,Danielle Kerinda,Jacksonville State University,0.03
2266,Alice Scott,University of South Dakota,0.03
2267,Lison Le Biavant,University of Texas-Pan American,0.03
2268,Taylor Monken,Saint Louis University,0.03
2269,Mina Saygi,George Mason University,0.03
2270,Stephanie Pino,Bucknell University,0.03
2271,Akshatha Ananth,Jackson State University,0.03
2272,Viviana Ortiz,Southeast Missouri State,0.03
2273,Caitlyn Mitchell,Sam Houston State University,0.03
2274,Tamara Klimek,University of Tennessee at Martin,0.03
2275,Olivia Headford,"Univ. of Wisconsin, Green Bay",0.03
2276,Kelsey Frey,Portland State University,0.03
2277,Lucia Radovic,St. Peter's University,0.03
2278,Anastasiia Romanova,Hampton University,0.03
2279,Arianna Demos,Western Illinois University,0.03
2280,Meghan Zimmer,Fairfield University,0.03
2281,Patricia Normand,Alcorn State University,0.03
2282,Marnie Perez,Chicago State University,0.03
2283,Liana Bates,Montana State University-Bozeman,0.03
2284,Liz Vermillion,Creighton University,0.03
2285,Jenna Wallace,Western Illinois University,0.03
2286,Madison Pautsch,Wagner College,0.03
2287,Kristen James,Seattle University,0.03
2288,Caitlin Coelho,La Salle University,0.03
2289,Elizabeth Rodriguez,Univ. of Arkansas Pine Bluff,0.03
2290,Emily Sheddon,University of Hartford,0.03
2291,Celeste Smith,La Salle University,0.03
2292,Elena Cerati,Lafayette College,0.03
2293,Won By Default,Rider University,0.03
2294,Kassie Truong,UC Riverside,0.03
2295,Florence Nicole,University of Tennessee at Martin,0.03
2296,Lauren Mueller,Georgia Southern University,0.03
2297,No Player,McNeese State University,0.03
2298,Sari Kwee,Seattle University,0.03
2299,Paloma Gomez,University of Oregon,0.03
2300,Ashley Garner,Howard University,0.02
2301,Hannah Fleckenstein,Colgate University,0.02
2302,Montse Mesalles,Western Carolina University,0.02
2303,Kendall Bunch,"Southern University, Baton Rouge",0.02
2304,Kristina Eisenbrand,Saint Joseph's University,0.02
2305,Alexa McDonald,Portland State University,0.02
2306,Smaranda Petreanv,South Carolina State,0.02
2307,Andjela Vasic,South Carolina State,0.02
2308,Paige Heuer,Valparaiso University,0.02
2309,miranda taylor,Coppin State College,0.02
2310,Virag Hollos,Alabama A&M University,0.02
2311,Priscila Garcia,UC Santa Barbara,0.02
2312,Kathryn Thomas,La Salle University,0.02
2313,Sophie El-Kara,UC Riverside,0.02
2314,Ilona Zaislisk,Jackson State University,0.02
2315,Shrarre Smith,Alabama A&M University,0.02
2316,Sammie Hornbarger,Univ. of Dayton,0.02
2317,Barbora Kollarova,Northwestern State University,0.02
2318,Katie Marvin,Providence College,0.02
2319,Julia Dunbar,Siena College,0.02
2320,Paulina Tafler,Binghamton University,0.02
2321,Egle Jakuciunaite,George Washington University,0.02
2322,Emma Pezzullo,Sacred Heart University,0.02
2323,Patonya Price,Univ. of Maryland Eastern Shore,0.02
2324,Darby Rosette,Creighton University,0.02
2325,Gabrielle Spence,Coppin State College,0.02
2326,Brittany Hill,Stetson University,0.02
2327,Ashleigh De Wet,Kennesaw State University,0.02
2328,Demi Daniels,Brigham Young University,0.02
2329,Katie Grant,Colgate University,0.02
2330,Lara Delli Castelli,Lamar University,0.02
2331,Caroline Hall,UC Riverside,0.02
2332,no player,Grambling State University,0.02
2333,Yasmine Xantos,Northern Kentucky University,0.02
2334,Nicole Soutar,Northern Kentucky University,0.02
2335,symone townsend,Florida A&M University,0.02
2336,Nina Luiggi,Bryant University,0.02
2337,Samantha Perry,University of Cincinnati,0.02
2338,Brianna Fairley,Alabama State University,0.02
